TIRF Data File: Project 1320; Run 125
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
645.499	24.99	479.26	-5.985	4.020	10.033	8.715	12.02	472.63	265.67	-252.56	-54.34	-12.88	-1.87	-1.05	99.03	156.38	179.71	203.07	80.36	0.151	0.168
645.519	24.98	478.63	-5.988	4.018	10.031	8.722	12.03	473.76	270.60	-253.19	-46.71	-5.57	-1.87	-1.07	99.11	156.32	179.69	203.07	80.38	0.150	0.167
645.539	24.97	477.97	-5.985	4.026	10.032	8.732	12.03	473.72	273.05	-252.85	-47.36	4.49	-1.87	-1.08	99.11	156.24	179.63	203.04	80.38	0.149	0.165
645.559	24.96	477.22	-5.998	4.021	10.032	8.741	12.01	474.25	274.37	-250.20	-57.34	8.13	-1.90	-1.10	99.11	156.19	179.63	203.07	80.37	0.148	0.164
645.579	24.96	476.52	-5.995	4.020	10.031	8.755	12.01	472.48	275.58	-248.06	-63.94	2.08	-1.90	-1.11	99.07	156.09	179.52	203.04	80.40	0.146	0.162
645.599	24.97	475.82	-5.992	4.018	10.033	8.772	12.02	467.31	275.96	-248.73	-61.72	-7.22	-1.88	-1.11	99.03	156.03	179.54	203.04	80.36	0.144	0.160
645.619	24.95	475.03	-5.988	4.027	10.032	8.781	12.03	468.74	279.27	-251.32	-55.55	-10.15	-1.87	-1.11	98.86	155.93	179.52	203.04	80.40	0.142	0.159
645.639	24.94	474.41	-5.995	4.017	10.032	8.786	12.02	470.83	282.31	-253.61	-47.61	-6.68	-1.86	-1.11	98.65	155.90	179.49	203.02	80.36	0.142	0.158
645.659	24.93	473.67	-5.991	4.021	10.033	8.797	12.02	467.10	283.93	-252.07	-46.72	1.88	-1.85	-1.13	98.82	155.88	179.46	203.02	80.41	0.140	0.157
645.679	24.92	473.00	-5.995	4.016	10.032	8.807	12.04	465.13	285.87	-249.03	-54.69	8.11	-1.87	-1.15	98.75	155.82	179.40	202.97	80.38	0.139	0.156
645.699	24.91	472.38	-5.991	4.021	10.031	8.815	12.01	462.43	286.14	-247.21	-63.15	4.11	-1.87	-1.16	98.79	155.75	179.37	202.99	80.37	0.138	0.155
645.719	24.91	471.87	-5.990	4.020	10.031	8.823	12.02	459.58	286.74	-246.97	-64.84	-6.30	-1.86	-1.16	98.61	155.69	179.35	202.97	80.39	0.137	0.153
645.739	24.92	471.28	-5.992	4.020	10.031	8.838	12.03	461.82	288.98	-249.79	-59.71	-11.97	-1.85	-1.16	98.68	155.61	179.29	202.91	80.36	0.135	0.151
645.759	24.92	470.74	-5.995	4.017	10.031	8.850	12.02	461.73	293.48	-252.97	-50.77	-11.66	-1.83	-1.16	98.54	155.53	179.29	202.86	80.40	0.133	0.150
645.779	24.91	469.91	-5.991	4.018	10.030	8.860	12.03	458.68	297.27	-253.10	-45.81	-4.20	-1.81	-1.17	98.54	155.51	179.32	202.89	80.36	0.132	0.149
645.799	24.88	468.98	-5.988	4.017	10.030	8.868	12.03	459.32	298.87	-251.61	-50.03	7.95	-1.83	-1.19	98.54	155.40	179.29	202.91	80.39	0.131	0.148
645.819	24.86	468.27	-5.992	4.020	10.030	8.874	12.00	455.82	299.21	-248.62	-60.28	7.15	-1.83	-1.20	98.33	155.30	179.23	202.89	80.36	0.130	0.147
645.839	24.87	467.65	-5.991	4.017	10.028	8.888	12.03	451.19	298.86	-248.35	-64.41	-2.20	-1.82	-1.20	98.50	155.27	179.23	202.86	80.40	0.128	0.145
645.859	24.87	466.87	-5.990	4.020	10.028	8.905	12.02	454.00	301.79	-250.27	-61.46	-7.83	-1.81	-1.21	98.54	155.14	179.18	202.86	80.39	0.126	0.143
645.879	24.89	466.24	-5.992	4.020	10.028	8.924	12.02	454.97	308.30	-253.54	-54.19	-12.60	-1.79	-1.22	98.47	155.11	179.12	202.84	80.38	0.124	0.140
645.899	24.91	465.38	-5.995	4.018	10.027	8.947	12.03	449.77	312.07	-255.22	-46.55	-8.53	-1.76	-1.22	98.54	155.01	179.06	202.84	80.39	0.121	0.137
645.919	24.91	464.48	-5.992	4.016	10.027	8.966	12.03	446.84	311.94	-253.13	-48.98	4.00	-1.77	-1.23	98.57	154.98	179.03	202.86	80.36	0.118	0.135
645.939	24.91	463.70	-5.991	4.026	10.027	8.981	12.02	444.33	313.26	-250.99	-58.41	6.13	-1.77	-1.25	98.68	154.90	178.98	202.81	80.40	0.116	0.133
645.959	24.94	463.00	-5.991	4.020	10.027	9.003	12.03	444.87	316.85	-249.47	-65.67	2.02	-1.78	-1.27	98.47	154.80	178.86	202.78	80.37	0.114	0.130
645.979	24.94	462.25	-5.992	4.016	10.028	9.017	12.03	441.59	320.15	-249.71	-64.95	-5.06	-1.77	-1.28	98.50	154.69	178.78	202.76	80.41	0.112	0.129
645.999	24.94	461.51	-5.988	4.014	10.027	9.032	12.03	438.37	323.99	-252.49	-57.38	-11.81	-1.74	-1.28	98.57	154.64	178.69	202.73	80.39	0.110	0.127
646.019	24.93	460.73	-5.995	4.017	10.027	9.044	12.00	437.89	328.57	-254.85	-49.73	-10.01	-1.72	-1.29	98.72	154.51	178.58	202.81	80.38	0.109	0.125
646.039	24.94	459.79	-5.985	4.023	10.026	9.068	12.02	434.89	332.17	-254.84	-45.94	-2.84	-1.71	-1.30	98.68	154.48	178.47	202.76	80.39	0.106	0.122
646.059	24.95	458.97	-5.997	4.024	10.026	9.086	12.00	432.72	336.28	-251.68	-52.33	5.61	-1.72	-1.34	98.96	154.35	178.35	202.76	80.38	0.103	0.120
646.079	24.95	458.11	-5.994	4.020	10.027	9.102	12.03	430.63	338.53	-249.01	-62.62	5.76	-1.73	-1.36	98.50	154.27	178.24	202.78	80.40	0.102	0.118
646.099	24.94	457.33	-5.987	4.014	10.026	9.116	12.02	422.91	339.11	-248.31	-65.93	-4.03	-1.70	-1.37	98.50	154.14	178.13	202.73	80.36	0.100	0.116
646.119	24.92	456.51	-5.987	4.011	10.026	9.126	12.03	419.18	341.37	-249.00	-63.52	-11.58	-1.68	-1.37	98.43	153.98	177.96	202.73	80.40	0.099	0.115
646.139	24.91	455.81	-5.991	4.023	10.026	9.136	12.02	419.53	344.61	-252.93	-56.33	-14.94	-1.66	-1.36	98.79	153.96	177.84	202.73	80.38	0.097	0.114
646.159	24.91	455.10	-5.985	4.020	10.026	9.148	12.01	416.08	348.74	-255.23	-48.21	-11.66	-1.63	-1.37	98.61	153.85	177.76	202.71	80.40	0.096	0.112
646.179	24.89	454.28	-5.988	4.018	10.025	9.159	12.03	414.43	353.45	-253.10	-47.96	1.11	-1.64	-1.40	98.57	153.80	177.62	202.68	80.38	0.095	0.111
646.199	24.89	453.54	-5.988	4.014	10.026	9.174	12.02	413.22	357.22	-249.64	-56.03	8.63	-1.66	-1.43	98.57	153.67	177.45	202.73	80.37	0.093	0.109
646.219	24.90	452.80	-5.994	4.011	10.025	9.193	12.00	406.31	358.76	-247.67	-63.94	1.66	-1.64	-1.45	98.57	153.61	177.33	202.71	80.41	0.091	0.107
646.239	24.90	452.13	-5.992	4.016	10.025	9.206	12.01	400.96	356.88	-249.86	-64.62	-6.22	-1.60	-1.43	98.57	153.59	177.22	202.68	80.37	0.089	0.105
646.259	24.89	451.43	-5.982	4.016	10.024	9.217	12.02	401.78	358.79	-252.49	-61.03	-11.01	-1.59	-1.42	98.57	153.48	177.02	202.68	80.42	0.088	0.104
646.279	24.87	450.76	-5.990	4.016	10.022	9.224	12.02	400.75	366.47	-254.46	-52.36	-13.58	-1.57	-1.44	98.43	153.30	176.91	202.55	80.37	0.087	0.103
646.299	24.86	449.87	-5.990	4.016	10.023	9.237	12.03	396.23	371.57	-255.17	-44.85	-6.93	-1.55	-1.46	98.47	153.27	176.85	202.60	80.40	0.085	0.102
646.319	24.86	449.04	-5.988	4.016	10.023	9.252	12.02	391.70	371.51	-252.33	-51.06	2.78	-1.55	-1.47	98.54	153.19	176.79	202.58	80.37	0.083	0.100
646.339	24.86	448.26	-5.987	4.013	10.022	9.271	12.02	386.95	371.23	-249.31	-63.53	2.98	-1.55	-1.49	98.54	153.04	176.65	202.60	80.39	0.081	0.098
646.359	24.87	447.56	-5.988	4.020	10.022	9.287	12.01	384.60	374.08	-248.49	-67.33	-1.03	-1.55	-1.51	98.47	152.98	176.54	202.58	80.40	0.079	0.096
646.379	24.88	446.82	-5.995	4.013	10.023	9.307	12.02	380.14	378.42	-249.48	-63.20	-8.70	-1.52	-1.52	98.40	152.88	176.37	202.50	80.38	0.077	0.093
646.399	24.89	446.11	-5.994	4.017	10.019	9.327	12.01	378.57	383.31	-252.29	-57.53	-16.17	-1.50	-1.52	98.43	152.75	176.23	202.50	80.40	0.074	0.091
646.419	24.90	445.33	-5.991	4.017	10.020	9.345	12.01	377.80	388.99	-254.91	-50.68	-13.68	-1.48	-1.53	98.29	152.67	176.11	202.39	80.37	0.072	0.089
646.439	24.91	444.39	-5.990	4.018	10.020	9.371	12.02	369.95	393.30	-255.42	-45.58	-6.71	-1.45	-1.54	98.15	152.59	175.97	202.42	80.41	0.069	0.086
646.459	24.91	443.57	-5.991	4.013	10.020	9.387	12.02	366.61	396.57	-251.15	-52.38	2.97	-1.46	-1.58	98.08	152.51	175.80	202.39	80.37	0.067	0.084
646.479	24.90	442.83	-5.991	4.013	10.019	9.400	12.04	364.29	398.58	-247.44	-63.00	4.67	-1.47	-1.61	97.97	152.46	175.72	202.37	80.39	0.066	0.083
646.499	24.89	442.21	-5.992	4.014	10.019	9.409	12.01	354.46	397.82	-247.63	-64.47	-4.45	-1.43	-1.61	98.15	152.33	175.57	202.34	80.37	0.065	0.082
646.519	24.89	441.74	-5.991	4.018	10.018	9.420	12.02	351.37	397.00	-249.21	-62.24	-9.34	-1.41	-1.59	98.11	152.25	175.46	202.31	80.39	0.064	0.080
646.539	24.91	441.15	-5.988	4.017	10.018	9.437	12.04	351.90	400.84	-252.56	-58.29	-14.59	-1.39	-1.59	98.01	152.14	175.29	202.29	80.40	0.062	0.078
646.559	24.92	440.56	-5.994	4.017	10.016	9.454	12.02	347.57	409.04	-255.24	-49.51	-15.06	-1.36	-1.60	98.04	152.01	175.21	202.24	80.38	0.059	0.077
646.579	24.93	439.82	-5.991	4.013	10.017	9.474	12.04	343.45	414.71	-253.21	-47.66	-2.72	-1.36	-1.64	97.65	152.01	175.09	202.26	80.41	0.057	0.074
646.599	24.92	439.20	-5.991	4.023	10.016	9.484	12.05	335.71	417.00	-249.08	-58.16	2.44	-1.35	-1.67	97.83	151.88	174.98	202.26	80.37	0.056	0.073
646.619	24.91	438.61	-5.990	4.010	10.014	9.495	12.06	327.25	417.23	-248.02	-66.91	-0.41	-1.32	-1.68	97.76	151.88	174.78	202.21	80.40	0.055	0.072
646.639	24.90	438.06	-5.992	4.018	10.014	9.502	12.07	321.25	417.03	-247.82	-68.52	-4.20	-1.30	-1.68	97.80	151.80	174.67	202.18	80.38	0.054	0.071
646.659	24.89	437.48	-5.994	4.016	10.014	9.511	12.07	315.73	419.00	-250.66	-63.11	-11.95	-1.26	-1.67	97.37	151.67	174.47	202.16	80.39	0.053	0.070
646.679	24.91	436.89	-5.988	4.014	10.013	9.530	12.08	314.62	427.19	-253.49	-55.82	-15.94	-1.24	-1.69	97.97	151.59	174.38	202.16	80.40	0.051	0.068
646.699	24.92	436.34	-5.992	4.016	10.012	9.547	12.07	311.09	435.60	-254.82	-48.95	-11.59	-1.22	-1.71	97.65	151.51	174.27	202.11	80.37	0.049	0.066
646.719	24.94	435.56	-5.990	4.014	10.010	9.571	12.06	299.47	437.87	-253.22	-48.94	-3.23	-1.18	-1.73	97.69	151.43	174.13	202.13	80.40	0.046	0.063
646.739	24.94	434.86	-5.987	4.017	10.011	9.587	12.07	289.57	435.24	-249.66	-58.65	4.02	-1.16	-1.74	97.83	151.30	174.01	202.11	80.37	0.044	0.062
646.759	24.93	434.27	-5.987	4.020	10.011	9.594	12.08	283.75	434.96	-248.47	-65.19	1.02	-1.14	-1.75	97.37	151.17	173.90	202.08	80.40	0.043	0.061
646.779	24.91	433.72	-5.988	4.010	10.011	9.599	12.07	276.73	438.38	-249.73	-63.05	-8.48	-1.11	-1.76	97.55	151.14	173.76	202.08	80.36	0.043	0.060
646.799	24.91	433.14	-5.988	4.018	10.009	9.612	12.07	273.81	444.77	-250.09	-62.81	-14.84	-1.09	-1.78	97.58	150.98	173.62	202.08	80.39	0.041	0.059
646.819	24.93	432.43	-5.991	4.011	10.008	9.635	12.06	268.79	450.67	-253.38	-57.74	-19.09	-1.06	-1.78	97.55	150.90	173.50	202.05	80.38	0.039	0.056
646.839	24.93	431.65	-5.991	4.007	10.009	9.653	12.09	260.19	454.73	-256.51	-48.37	-14.91	-1.01	-1.77	97.62	150.90	173.33	202.05	80.37	0.037	0.054
646.859	24.94	430.87	-5.987	4.021	10.006	9.676	12.06	254.17	455.94	-253.92	-48.95	-1.86	-1.00	-1.80	97.58	150.72	173.25	202.03	80.38	0.034	0.052
646.879	24.95	430.01	-5.991	4.017	10.008	9.699	12.08	248.96	458.08	-249.37	-58.56	3.74	-1.00	-1.84	97.62	150.59	173.05	202.03	80.36	0.032	0.049
646.899	24.97	429.35	-5.991	4.016	10.007	9.720	12.08	239.33	460.90	-247.72	-65.26	-1.50	-0.97	-1.86	97.48	150.48	172.97	202.05	80.39	0.030	0.047
646.919	24.98	428.76	-5.988	4.017	10.006	9.740	12.08	231.61	460.71	-249.27	-64.97	-7.74	-0.93	-1.85	97.44	150.35	172.77	202.03	80.36	0.027	0.045
646.939	24.98	428.25	-5.987	4.014	10.006	9.748	12.09	226.05	461.39	-251.87	-61.92	-13.98	-0.90	-1.83	97.44	150.25	172.62	202.00	80.39	0.026	0.044
646.959	24.96	427.55	-5.988	4.021	10.004	9.758	12.08	220.60	468.12	-254.18	-56.81	-16.72	-0.87	-1.84	97.51	150.19	172.48	202.00	80.36	0.025	0.043
646.979	24.95	426.81	-5.992	4.017	10.005	9.773	12.07	213.35	473.70	-256.72	-47.67	-11.93	-0.83	-1.85	97.55	150.14	172.37	201.98	80.38	0.024	0.041
646.999	24.95	426.06	-5.992	4.016	10.004	9.790	12.08	203.62	474.24	-254.92	-47.09	-3.12	-0.80	-1.86	97.62	149.93	172.23	201.98	80.38	0.022	0.040
647.019	24.97	425.40	-5.987	4.023	10.004	9.810	12.08	196.93	474.02	-250.61	-58.04	3.98	-0.79	-1.89	97.55	149.88	172.14	201.95	80.36	0.020	0.037
647.039	24.98	424.74	-5.991	4.018	10.004	9.830	12.09	189.33	474.31	-248.33	-65.50	-0.20	-0.76	-1.91	97.51	149.80	172.03	201.92	80.39	0.018	0.035
647.059	24.98	424.34	-5.990	4.016	10.002	9.838	12.07	179.10	475.87	-249.85	-62.82	-8.07	-0.72	-1.90	97.73	149.59	171.92	201.98	80.36	0.017	0.034
647.079	24.95	423.72	-5.987	4.020	10.000	9.841	12.08	173.76	478.78	-251.36	-61.13	-12.62	-0.69	-1.90	97.51	149.46	171.80	201.92	80.40	0.016	0.034
647.099	24.93	423.13	-5.994	4.016	10.002	9.849	12.08	167.92	483.74	-254.74	-56.63	-17.87	-0.66	-1.90	97.76	149.33	171.69	201.92	80.36	0.016	0.033
647.119	24.92	422.35	-5.990	4.017	10.000	9.861	12.07	159.77	487.28	-257.44	-48.94	-13.47	-0.62	-1.89	97.48	149.17	171.52	201.87	80.39	0.014	0.032
647.139	24.90	421.65	-5.987	4.016	10.001	9.870	12.08	154.06	486.09	-255.44	-47.95	-0.51	-0.60	-1.90	97.44	149.09	171.43	201.87	80.36	0.013	0.031
647.159	24.89	420.94	-5.991	4.018	10.000	9.882	12.08	146.34	483.88	-251.11	-56.64	4.43	-0.58	-1.93	97.34	148.93	171.32	201.84	80.38	0.012	0.030
647.179	24.90	420.36	-5.991	4.011	10.000	9.900	12.07	138.21	485.35	-250.00	-63.40	1.32	-0.55	-1.94	96.88	148.75	171.18	201.90	80.39	0.010	0.028
647.199	24.91	419.77	-5.978	4.016	9.999	9.919	12.07	130.22	486.30	-250.18	-63.13	-4.42	-0.52	-1.94	97.30	148.62	171.07	201.87	80.36	0.008	0.026
647.219	24.91	419.15	-5.988	4.021	9.999	9.934	12.07	119.95	487.41	-252.30	-60.47	-12.15	-0.48	-1.93	97.37	148.54	170.90	201.82	80.39	0.006	0.024
647.239	24.90	418.56	-5.990	4.018	9.997	9.942	12.08	113.96	493.66	-254.30	-57.56	-15.53	-0.45	-1.94	97.12	148.41	170.73	201.79	80.35	0.006	0.024
647.259	24.88	417.97	-5.991	4.017	9.998	9.949	12.08	107.80	500.01	-256.94	-48.09	-12.35	-0.42	-1.95	97.09	148.30	170.55	201.84	80.39	0.005	0.023
647.279	24.88	417.15	-5.987	4.020	9.996	9.968	12.06	97.60	500.32	-255.98	-43.58	-4.26	-0.38	-1.95	96.98	148.27	170.50	201.79	80.36	0.003	0.021
647.299	24.88	416.37	-5.984	4.016	9.998	9.988	12.08	91.65	497.62	-251.17	-53.03	5.60	-0.36	-1.98	96.70	148.04	170.41	201.82	80.38	0.001	0.019
647.319	24.89	415.86	-5.988	4.004	9.997	10.005	12.07	82.49	495.09	-248.57	-62.47	4.20	-0.33	-1.99	96.98	147.96	170.30	201.82	80.38	-0.001	0.017
647.339	24.90	415.24	-5.988	4.021	9.996	10.024	12.08	71.67	493.28	-249.58	-61.48	-1.53	-0.29	-1.98	96.95	147.85	170.24	201.82	80.36	-0.003	0.015
647.359	24.92	414.57	-5.992	4.014	9.995	10.046	12.07	66.35	491.87	-253.06	-57.19	-2.66	-0.26	-1.94	96.84	147.75	170.16	201.79	80.39	-0.005	0.013
647.379	24.91	413.91	-5.992	4.017	9.995	10.061	12.08	57.30	495.26	-256.65	-54.26	-8.96	-0.22	-1.93	96.81	147.75	170.07	201.74	80.36	-0.007	0.012
647.399	24.92	413.17	-5.988	4.013	9.995	10.080	12.07	48.09	503.28	-258.74	-48.04	-10.30	-0.19	-1.95	96.74	147.64	170.02	201.77	80.39	-0.009	0.010
647.419	24.91	412.50	-5.984	4.014	9.995	10.096	12.08	45.05	505.44	-257.86	-43.63	1.08	-0.17	-1.96	96.59	147.56	169.96	201.74	80.36	-0.010	0.008
647.439	24.89	411.76	-5.990	4.017	9.994	10.105	12.07	38.08	501.64	-254.71	-47.74	9.46	-0.15	-1.97	96.81	147.51	169.93	201.69	80.39	-0.011	0.007
647.459	24.87	411.13	-5.984	4.018	9.994	10.113	12.07	29.99	499.02	-251.39	-56.91	10.05	-0.12	-1.99	97.05	147.46	169.87	201.69	80.38	-0.012	0.006
647.479	24.88	410.35	-5.990	4.017	9.994	10.133	12.07	20.36	497.92	-251.06	-59.19	5.06	-0.08	-1.98	96.74	147.35	169.87	201.66	80.37	-0.014	0.004
647.499	24.93	409.81	-5.987	4.016	9.994	10.168	12.07	5.48	496.31	-253.75	-54.45	-0.70	-0.02	-1.96	96.91	147.27	169.79	201.58	80.39	-0.017	0.001
647.519	24.97	409.49	-5.988	4.021	9.994	10.191	12.07	-3.16	498.54	-256.36	-52.25	-3.45	0.01	-1.94	96.70	147.22	169.79	201.53	80.36	-0.019	-0.001
647.539	24.98	409.49	-5.992	4.013	9.994	10.194	12.06	-6.09	504.26	-259.43	-47.76	-4.74	0.02	-1.94	96.59	147.17	169.79	201.48	80.40	-0.020	-0.002
647.559	24.95	409.18	-5.992	4.013	9.994	10.194	12.07	-11.29	506.42	-260.08	-38.99	1.51	0.04	-1.95	96.56	147.09	169.73	201.45	80.36	-0.020	-0.002
647.579	24.95	408.71	-5.991	4.014	9.995	10.203	12.07	-16.67	497.95	-256.92	-41.51	12.49	0.06	-1.94	96.52	147.01	169.70	201.38	80.40	-0.020	-0.003
647.599	24.95	408.09	-5.990	4.020	9.993	10.219	12.07	-28.92	492.10	-252.05	-53.30	15.34	0.11	-1.95	96.77	146.93	169.70	201.30	80.37	-0.022	-0.004
647.619	24.95	407.34	-5.988	4.017	9.994	10.238	12.06	-42.74	494.37	-250.94	-57.49	11.43	0.17	-1.97	96.38	146.88	169.65	201.24	80.38	-0.024	-0.006
647.639	24.94	406.68	-5.991	4.017	9.994	10.251	12.08	-51.95	496.17	-251.60	-54.96	6.91	0.21	-1.97	96.42	146.85	169.56	201.17	80.38	-0.025	-0.007
647.659	24.93	405.94	-5.994	4.016	9.995	10.267	12.07	-60.36	495.08	-253.34	-53.93	2.66	0.24	-1.95	96.45	146.83	169.59	201.14	80.37	-0.027	-0.009
647.679	24.93	405.16	-5.990	4.014	9.995	10.283	12.07	-67.65	496.75	-256.73	-51.18	2.09	0.26	-1.93	96.63	146.72	169.51	201.06	80.39	-0.028	-0.010
647.699	24.91	404.49	-5.991	4.017	9.994	10.293	12.07	-75.15	499.77	-258.72	-43.60	6.06	0.29	-1.93	96.42	146.75	169.51	200.98	80.36	-0.029	-0.011
647.719	24.89	403.51	-5.992	4.016	9.995	10.308	12.07	-84.13	500.49	-256.74	-38.11	13.26	0.33	-1.95	96.31	146.70	169.45	200.96	80.39	-0.030	-0.013
647.739	24.88	402.81	-5.988	4.020	9.994	10.323	12.07	-88.05	496.50	-251.55	-45.85	23.37	0.35	-1.97	96.06	146.70	169.51	200.93	80.36	-0.032	-0.014
647.759	24.89	402.15	-5.988	4.014	9.995	10.343	12.06	-91.82	492.33	-248.33	-56.41	24.29	0.37	-1.98	96.35	146.48	169.48	200.85	80.39	-0.034	-0.016
647.779	24.90	401.95	-5.992	4.018	9.994	10.356	12.08	-99.71	489.29	-249.49	-57.43	16.03	0.40	-1.96	96.35	146.56	169.48	200.80	80.37	-0.035	-0.017
647.799	24.91	401.64	-5.987	4.018	9.992	10.369	12.07	-102.98	488.15	-252.57	-52.47	13.10	0.41	-1.93	96.38	146.46	169.48	200.75	80.38	-0.036	-0.018
647.819	24.94	401.44	-5.991	4.008	9.993	10.383	12.08	-107.59	490.79	-256.32	-49.98	10.74	0.42	-1.91	96.45	146.43	169.51	200.70	80.39	-0.038	-0.020
647.839	24.96	401.13	-5.991	4.017	9.991	10.401	12.07	-116.47	495.68	-258.93	-45.81	7.66	0.45	-1.91	96.42	146.43	169.42	200.59	80.36	-0.039	-0.022
647.859	25.00	400.82	-5.994	4.017	9.992	10.425	12.07	-121.89	498.23	-258.67	-38.40	15.98	0.47	-1.93	96.42	146.38	169.42	200.59	80.39	-0.042	-0.024
647.879	25.06	400.47	-5.990	4.023	9.990	10.458	12.07	-128.60	493.39	-254.10	-41.22	26.69	0.51	-1.94	96.42	146.38	169.39	200.54	80.36	-0.045	-0.027
647.899	25.09	400.00	-5.995	4.016	9.991	10.484	12.07	-140.60	486.11	-250.53	-52.06	29.13	0.56	-1.94	96.42	146.35	169.45	200.57	80.39	-0.047	-0.029
647.919	25.11	399.64	-5.984	4.021	9.991	10.504	12.06	-153.98	484.82	-250.03	-56.26	26.66	0.62	-1.94	96.45	146.30	169.34	200.49	80.36	-0.049	-0.031
647.939	25.15	399.25	-5.991	4.018	9.990	10.530	12.06	-168.41	484.55	-251.61	-50.88	20.18	0.67	-1.93	96.38	146.33	169.39	200.41	80.38	-0.051	-0.034
647.959	25.20	398.98	-5.990	4.013	9.990	10.557	12.07	-179.45	482.65	-254.66	-47.01	19.74	0.70	-1.90	96.56	146.27	169.39	200.44	80.38	-0.054	-0.036
647.979	25.24	398.59	-5.992	4.017	9.988	10.584	12.08	-191.18	480.31	-256.73	-48.08	20.49	0.74	-1.87	96.88	146.33	169.36	200.33	80.37	-0.056	-0.038
647.999	25.29	398.20	-5.990	4.017	9.988	10.616	12.06	-204.72	480.72	-259.02	-41.24	22.18	0.79	-1.86	96.45	146.30	169.36	200.31	80.39	-0.059	-0.041
648.019	25.33	397.65	-5.992	4.016	9.989	10.647	12.07	-212.90	478.47	-257.01	-36.30	32.87	0.83	-1.86	96.35	146.27	169.42	200.25	80.35	-0.062	-0.044
648.039	25.34	397.03	-5.992	4.016	9.989	10.667	12.09	-222.17	472.89	-251.01	-45.06	41.01	0.89	-1.88	96.31	146.25	169.39	200.20	80.40	-0.064	-0.046
648.059	25.35	396.32	-5.987	4.014	9.988	10.691	12.07	-237.03	467.62	-247.27	-54.94	37.84	0.96	-1.89	96.31	146.20	169.51	200.12	80.36	-0.066	-0.048
648.079	25.34	395.62	-5.991	4.020	9.986	10.705	12.07	-246.44	464.55	-249.80	-53.54	36.48	0.99	-1.86	96.28	146.25	169.51	200.04	80.39	-0.067	-0.049
648.099	25.32	394.72	-5.984	4.024	9.985	10.723	12.07	-257.02	462.38	-251.66	-50.30	32.97	1.02	-1.84	96.20	146.17	169.53	200.02	80.38	-0.069	-0.051
648.119	25.31	393.74	-5.991	4.014	9.985	10.744	12.07	-273.34	464.15	-253.74	-48.81	25.43	1.08	-1.83	96.20	146.20	169.53	199.94	80.37	-0.071	-0.053
648.139	25.30	392.57	-5.987	4.017	9.984	10.771	12.07	-280.48	465.50	-256.76	-43.88	28.81	1.09	-1.81	96.06	146.30	169.59	199.84	80.38	-0.073	-0.055
648.159	25.26	391.32	-5.991	4.020	9.983	10.790	12.07	-282.15	461.71	-257.53	-38.04	38.17	1.10	-1.79	96.06	146.27	169.62	199.81	80.36	-0.075	-0.057
648.179	25.22	389.99	-5.988	4.018	9.983	10.807	12.06	-286.01	453.54	-254.09	-39.92	44.90	1.13	-1.78	95.92	146.30	169.68	199.73	80.40	-0.076	-0.058
648.199	25.16	388.62	-5.984	3.986	9.984	10.821	12.05	-291.59	447.68	-249.76	-48.64	49.40	1.17	-1.79	95.85	146.30	169.73	199.71	80.36	-0.077	-0.059
648.219	25.09	387.14	-5.988	4.024	9.980	10.835	12.07	-302.48	447.64	-248.39	-52.52	45.25	1.22	-1.80	95.82	146.33	169.79	199.65	80.39	-0.079	-0.061
648.239	25.04	385.65	-5.988	4.014	9.978	10.854	12.06	-311.45	447.06	-250.37	-49.72	38.80	1.24	-1.79	95.92	146.27	169.73	199.63	80.36	-0.081	-0.062
648.259	25.00	384.29	-5.991	4.020	9.976	10.872	12.06	-315.45	445.21	-252.94	-50.07	38.07	1.25	-1.76	95.64	146.25	169.82	199.58	80.39	-0.082	-0.064
648.279	24.95	382.92	-5.984	4.016	9.976	10.893	12.07	-321.67	448.20	-255.26	-49.22	35.81	1.26	-1.76	95.85	146.33	169.85	199.50	80.39	-0.084	-0.066
648.299	24.93	381.63	-5.985	4.017	9.976	10.920	12.07	-326.33	451.31	-258.84	-41.65	35.13	1.26	-1.74	95.36	146.27	169.87	199.50	80.37	-0.086	-0.068
648.319	24.91	380.42	-5.984	4.024	9.975	10.943	12.07	-327.05	448.17	-260.09	-34.81	43.06	1.26	-1.72	95.78	146.33	169.99	199.52	80.39	-0.088	-0.070
648.339	24.88	379.20	-5.990	4.013	9.975	10.967	12.06	-328.49	442.23	-255.08	-39.98	53.19	1.29	-1.73	95.64	146.35	170.02	199.50	80.36	-0.090	-0.072
648.359	24.87	378.11	-5.988	4.013	9.975	10.995	12.07	-333.64	437.91	-249.82	-51.13	55.59	1.34	-1.75	96.03	146.41	170.19	199.47	80.40	-0.093	-0.074
648.379	24.88	377.09	-5.988	4.024	9.974	11.027	12.04	-342.56	436.81	-250.11	-52.82	49.38	1.37	-1.75	96.03	146.38	170.27	199.42	80.36	-0.096	-0.077
648.399	24.89	376.20	-5.991	4.023	9.971	11.061	12.05	-348.11	432.19	-252.32	-48.42	43.26	1.38	-1.71	95.74	146.38	170.36	199.39	80.40	-0.099	-0.080
648.419	24.93	375.34	-5.990	4.016	9.971	11.103	12.06	-356.46	425.14	-253.41	-48.68	40.40	1.41	-1.68	95.99	146.48	170.44	199.37	80.38	-0.102	-0.083
