TIRF Data File: Project 1320; Run 128
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
304.060	25.21	367.01	-2.981	4.024	9.315	11.528	7.88	-805.35	355.75	-353.67	-12.35	54.07	2.28	-1.01	106.36	168.98	196.39	207.82	80.39	-0.192	-0.128
304.080	25.24	367.99	-2.983	4.018	9.314	11.510	7.88	-800.53	358.94	-349.09	-22.22	55.81	2.29	-1.03	106.25	169.16	196.33	207.71	80.36	-0.191	-0.127
304.100	25.27	368.97	-2.988	4.023	9.310	11.495	7.90	-801.71	356.96	-347.77	-22.93	45.28	2.31	-1.03	105.72	169.27	196.25	207.58	80.39	-0.190	-0.126
304.120	25.31	369.86	-2.983	4.029	9.308	11.485	7.90	-804.71	354.64	-349.65	-17.50	37.66	2.30	-1.01	105.33	169.35	196.10	207.40	80.35	-0.190	-0.125
304.140	25.35	370.76	-2.981	4.024	9.304	11.476	7.91	-806.83	358.82	-348.96	-16.05	38.11	2.31	-1.03	104.91	169.45	196.10	207.30	80.38	-0.189	-0.124
304.160	25.39	371.78	-2.987	4.027	9.300	11.462	7.90	-807.35	365.39	-347.09	-16.25	34.38	2.33	-1.05	104.55	169.58	195.99	207.17	80.36	-0.189	-0.123
304.180	25.40	372.87	-2.983	4.026	9.297	11.431	7.91	-805.38	371.45	-350.68	-9.39	35.31	2.30	-1.06	104.30	169.66	195.99	207.06	80.36	-0.187	-0.121
304.200	25.41	373.89	-2.988	4.021	9.295	11.406	7.91	-801.27	377.86	-353.22	-8.32	47.60	2.27	-1.07	104.06	169.74	195.85	207.01	80.36	-0.185	-0.119
304.220	25.43	374.94	-2.987	4.027	9.292	11.383	7.91	-798.87	388.17	-350.14	-17.16	56.90	2.28	-1.11	104.02	169.93	195.82	206.91	80.34	-0.184	-0.117
304.240	25.45	375.84	-2.983	4.024	9.288	11.365	7.92	-793.89	390.96	-348.65	-25.32	55.77	2.28	-1.12	104.02	169.93	195.71	206.72	80.37	-0.183	-0.116
304.260	25.46	376.74	-2.981	4.026	9.285	11.341	7.95	-784.38	384.43	-349.59	-27.74	49.81	2.24	-1.10	103.77	169.95	195.65	206.57	80.33	-0.181	-0.114
304.280	25.44	377.33	-2.980	4.027	9.281	11.317	7.93	-779.98	379.63	-354.41	-23.50	42.10	2.20	-1.07	104.02	170.11	195.56	206.36	80.37	-0.180	-0.112
304.300	25.42	377.80	-2.972	4.027	9.279	11.292	7.95	-786.71	382.17	-354.83	-22.42	38.55	2.22	-1.08	103.49	170.06	195.51	206.18	80.32	-0.178	-0.110
304.320	25.39	378.15	-2.987	4.023	9.277	11.269	7.95	-785.08	389.43	-355.79	-18.47	36.64	2.21	-1.09	102.93	170.11	195.48	206.02	80.35	-0.177	-0.108
304.340	25.37	378.66	-2.981	4.030	9.274	11.244	7.95	-783.17	394.21	-359.24	-13.92	37.51	2.18	-1.10	103.35	170.19	195.42	205.89	80.34	-0.175	-0.106
304.360	25.35	379.24	-2.986	4.029	9.273	11.219	7.97	-785.87	402.03	-359.43	-13.68	48.56	2.19	-1.12	103.53	170.21	195.39	205.73	80.32	-0.173	-0.104
304.380	25.35	379.91	-2.984	4.024	9.272	11.199	7.96	-784.16	416.05	-355.17	-18.66	58.86	2.21	-1.17	103.03	170.14	195.37	205.60	80.35	-0.172	-0.103
304.400	25.36	380.73	-2.984	4.020	9.269	11.179	7.97	-779.00	422.01	-350.25	-28.18	56.77	2.22	-1.20	102.47	170.14	195.25	205.39	80.31	-0.171	-0.101
304.420	25.36	381.71	-2.987	4.027	9.268	11.150	7.98	-774.76	418.98	-351.75	-27.75	46.97	2.20	-1.19	102.75	170.06	195.20	205.21	80.34	-0.169	-0.099
304.440	25.35	382.76	-2.983	4.023	9.265	11.115	7.98	-773.00	416.49	-353.86	-24.87	41.83	2.18	-1.18	102.54	169.98	195.17	205.03	80.30	-0.166	-0.096
304.460	25.33	383.54	-2.986	4.024	9.262	11.085	7.98	-771.11	423.09	-352.41	-23.92	40.36	2.19	-1.20	102.43	169.93	195.17	204.90	80.33	-0.164	-0.093
304.480	25.33	384.40	-2.983	4.026	9.259	11.060	7.99	-766.20	433.81	-351.65	-19.07	36.70	2.18	-1.23	102.39	169.82	195.11	204.66	80.32	-0.163	-0.091
304.500	25.35	385.26	-2.981	4.021	9.258	11.042	8.01	-762.90	439.10	-355.67	-14.29	38.74	2.14	-1.23	102.47	169.66	195.11	204.51	80.33	-0.162	-0.090
304.520	25.36	385.97	-2.990	4.023	9.256	11.029	8.02	-753.50	443.38	-359.55	-16.75	48.55	2.10	-1.23	102.54	169.40	195.08	204.32	80.32	-0.161	-0.089
304.540	25.38	386.63	-2.987	4.023	9.254	11.018	8.01	-749.84	450.14	-354.76	-26.16	55.19	2.11	-1.27	102.82	169.11	195.03	204.09	80.30	-0.160	-0.088
304.560	25.41	387.29	-2.988	4.021	9.252	11.013	8.01	-749.62	453.42	-350.77	-29.86	53.04	2.14	-1.29	102.96	168.82	195.00	203.96	80.33	-0.160	-0.087
304.580	25.42	387.92	-2.987	4.027	9.249	10.996	8.03	-744.95	447.99	-351.22	-29.09	45.71	2.12	-1.28	103.17	168.50	195.00	203.72	80.29	-0.159	-0.086
304.600	25.42	388.66	-2.984	4.021	9.248	10.977	8.04	-742.87	444.31	-354.33	-27.65	41.92	2.10	-1.25	103.70	168.16	194.97	203.57	80.33	-0.157	-0.084
304.620	25.42	389.13	-2.986	4.024	9.245	10.966	8.03	-742.43	451.34	-354.33	-24.41	38.05	2.10	-1.27	104.09	167.87	194.94	203.28	80.30	-0.157	-0.083
304.640	25.42	389.84	-2.986	4.024	9.242	10.945	8.03	-737.07	461.23	-352.99	-21.09	38.04	2.09	-1.31	104.09	167.50	194.97	203.07	80.32	-0.156	-0.082
304.660	25.40	390.50	-2.984	4.042	9.240	10.919	8.03	-733.38	468.63	-358.30	-14.83	43.08	2.05	-1.31	105.08	167.16	194.86	202.91	80.31	-0.154	-0.079
304.680	25.38	391.28	-2.986	4.026	9.240	10.886	8.05	-726.61	476.09	-360.70	-18.03	53.96	2.01	-1.32	105.83	166.66	194.88	202.65	80.31	-0.151	-0.077
304.700	25.38	391.98	-2.987	4.021	9.238	10.867	8.06	-714.89	486.77	-356.53	-27.36	57.32	2.01	-1.37	106.04	166.19	194.86	202.42	80.33	-0.150	-0.075
304.720	25.38	392.65	-2.983	4.023	9.237	10.849	8.06	-707.22	488.56	-353.75	-30.65	48.81	2.00	-1.38	106.18	165.69	194.80	202.26	80.29	-0.149	-0.074
304.740	25.35	393.31	-2.987	4.020	9.235	10.820	8.08	-705.89	479.63	-355.56	-31.31	41.58	1.99	-1.35	106.96	165.14	194.74	202.03	80.33	-0.146	-0.071
304.760	25.35	393.82	-2.990	4.024	9.233	10.802	8.08	-702.75	477.71	-357.31	-31.11	39.19	1.97	-1.34	107.24	164.61	194.71	201.84	80.29	-0.145	-0.070
304.780	25.33	394.37	-2.984	4.021	9.232	10.778	8.06	-698.46	488.68	-355.61	-27.32	34.90	1.96	-1.37	107.66	164.19	194.74	201.66	80.33	-0.143	-0.068
304.800	25.32	394.99	-2.986	4.020	9.231	10.758	8.07	-695.02	502.38	-356.99	-18.93	34.35	1.95	-1.41	107.98	163.74	194.71	201.53	80.30	-0.142	-0.066
304.820	25.30	395.74	-2.981	4.029	9.230	10.729	8.09	-687.40	506.27	-361.80	-18.68	41.20	1.90	-1.40	107.56	163.11	194.63	201.30	80.31	-0.140	-0.063
304.840	25.29	396.56	-2.981	4.023	9.230	10.702	8.10	-675.06	509.78	-361.96	-26.37	49.05	1.87	-1.41	107.63	162.53	194.54	201.09	80.31	-0.138	-0.061
304.860	25.27	397.34	-2.981	4.021	9.228	10.675	8.10	-659.56	517.74	-356.67	-32.78	49.00	1.85	-1.45	106.92	161.85	194.52	200.91	80.30	-0.136	-0.058
304.880	25.25	397.89	-2.988	4.023	9.227	10.650	8.12	-647.67	517.23	-354.21	-32.39	40.52	1.83	-1.46	106.53	161.16	194.40	200.64	80.32	-0.134	-0.056
304.900	25.22	398.43	-2.983	4.023	9.226	10.626	8.12	-645.57	510.64	-355.66	-29.60	35.10	1.82	-1.44	106.07	160.48	194.32	200.41	80.29	-0.132	-0.054
304.920	25.19	398.82	-2.990	4.020	9.224	10.601	8.13	-640.92	511.58	-353.77	-30.47	32.68	1.81	-1.45	105.68	159.88	194.26	200.23	80.32	-0.130	-0.052
304.940	25.16	399.25	-2.981	4.024	9.222	10.576	8.13	-630.09	525.07	-352.89	-25.87	28.46	1.79	-1.49	105.29	159.27	194.12	199.99	80.29	-0.128	-0.050
304.960	25.13	399.72	-2.986	4.021	9.221	10.552	8.13	-616.02	535.08	-357.78	-19.15	30.45	1.72	-1.50	104.87	158.69	193.98	199.81	80.31	-0.126	-0.048
304.980	25.11	400.43	-2.986	4.023	9.219	10.525	8.14	-601.71	536.01	-361.18	-24.87	40.10	1.67	-1.48	104.55	158.09	193.86	199.63	80.30	-0.124	-0.045
305.000	25.10	400.90	-2.988	4.021	9.220	10.508	8.13	-590.12	539.82	-359.10	-34.36	42.22	1.64	-1.50	104.16	157.40	193.75	199.37	80.29	-0.123	-0.044
305.020	25.11	401.44	-2.983	4.026	9.218	10.496	8.15	-577.37	543.27	-355.93	-38.41	36.77	1.62	-1.53	103.95	156.72	193.58	199.16	80.32	-0.122	-0.042
305.040	25.11	401.99	-2.983	4.029	9.216	10.485	8.17	-565.45	542.05	-356.62	-35.83	29.72	1.59	-1.52	103.88	156.14	193.38	198.92	80.29	-0.121	-0.041
305.060	25.10	402.50	-2.987	4.026	9.216	10.465	8.19	-555.38	539.78	-360.14	-33.90	21.42	1.54	-1.50	103.84	155.61	193.32	198.64	80.32	-0.119	-0.040
305.080	25.08	403.04	-2.980	4.021	9.215	10.444	8.21	-539.53	543.41	-361.52	-33.59	17.34	1.49	-1.50	103.77	155.17	193.18	198.45	80.29	-0.118	-0.038
305.100	25.09	403.59	-2.983	4.026	9.216	10.433	8.23	-523.10	553.79	-365.26	-27.42	15.89	1.43	-1.52	103.74	154.75	193.04	198.27	80.33	-0.117	-0.037
305.120	25.10	404.14	-2.986	4.023	9.216	10.423	8.22	-509.54	557.52	-372.09	-24.05	18.24	1.37	-1.50	103.70	154.32	192.93	198.09	80.31	-0.116	-0.036
305.140	25.09	404.80	-2.983	4.026	9.217	10.404	8.23	-497.03	555.84	-373.93	-31.65	25.13	1.33	-1.49	103.67	153.90	192.79	197.83	80.32	-0.114	-0.034
305.160	25.11	405.39	-2.984	4.018	9.218	10.395	8.22	-489.55	558.47	-368.23	-41.90	24.46	1.33	-1.52	103.60	153.40	192.67	197.59	80.33	-0.113	-0.033
305.180	25.13	406.33	-2.981	4.021	9.218	10.379	8.23	-478.86	563.48	-362.31	-41.69	14.42	1.32	-1.56	103.42	153.06	192.50	197.33	80.31	-0.112	-0.032
305.200	25.14	407.30	-2.984	4.023	9.221	10.358	8.26	-457.00	562.93	-366.01	-36.03	8.75	1.25	-1.54	103.28	152.82	192.47	197.18	80.35	-0.110	-0.030
305.220	25.13	408.16	-2.981	4.026	9.222	10.335	8.26	-434.97	557.30	-369.33	-39.07	-0.86	1.18	-1.51	102.57	152.64	192.42	196.84	80.31	-0.108	-0.028
305.240	25.13	408.79	-2.978	4.027	9.224	10.320	8.26	-420.86	560.15	-374.89	-34.71	-10.62	1.12	-1.49	102.75	152.54	192.33	196.71	80.36	-0.106	-0.026
305.260	25.13	409.30	-2.987	4.024	9.228	10.304	8.29	-409.17	566.86	-377.12	-28.84	-7.50	1.08	-1.50	102.57	152.38	192.16	196.42	80.32	-0.104	-0.025
305.280	25.13	409.81	-2.983	4.030	9.230	10.294	8.29	-395.78	570.15	-375.98	-32.67	-0.13	1.05	-1.52	102.54	152.33	192.08	196.24	80.34	-0.103	-0.024
305.300	25.14	410.35	-2.988	4.024	9.236	10.284	8.28	-383.48	567.24	-373.72	-41.85	1.67	1.03	-1.52	102.43	152.27	191.99	195.98	80.33	-0.102	-0.023
305.320	25.17	411.13	-2.988	4.026	9.241	10.274	8.29	-370.84	562.50	-371.32	-44.59	-1.31	1.00	-1.51	102.32	152.22	191.88	195.69	80.33	-0.101	-0.022
305.340	25.18	412.03	-2.988	4.020	9.245	10.258	8.29	-351.72	560.70	-372.56	-38.57	-11.68	0.94	-1.50	102.43	152.30	191.71	195.48	80.35	-0.099	-0.020
305.360	25.20	412.97	-2.990	4.021	9.248	10.241	8.29	-324.90	557.07	-373.08	-38.15	-21.44	0.87	-1.49	102.43	152.46	191.65	195.27	80.32	-0.097	-0.019
305.380	25.20	413.56	-2.980	4.026	9.254	10.229	8.31	-302.18	555.28	-377.23	-35.47	-29.44	0.80	-1.47	102.43	152.75	191.60	195.01	80.36	-0.095	-0.017
305.400	25.20	414.03	-2.988	4.020	9.257	10.217	8.32	-290.02	554.99	-382.25	-31.19	-32.73	0.76	-1.45	102.71	153.04	191.40	194.83	80.32	-0.094	-0.016
305.420	25.20	414.46	-2.986	4.023	9.262	10.203	8.32	-277.98	554.68	-382.93	-33.15	-24.72	0.73	-1.45	103.10	153.38	191.20	194.62	80.36	-0.092	-0.015
305.440	25.19	414.89	-2.990	4.027	9.268	10.190	8.36	-263.23	557.02	-379.87	-40.08	-21.06	0.69	-1.47	103.35	153.75	191.06	194.33	80.33	-0.091	-0.014
305.460	25.19	415.51	-2.988	4.024	9.274	10.175	8.36	-244.84	554.91	-375.40	-44.90	-25.97	0.65	-1.48	103.67	154.17	190.94	194.10	80.35	-0.089	-0.012
305.480	25.20	416.22	-2.997	4.026	9.279	10.163	8.37	-219.32	548.99	-378.07	-38.53	-33.47	0.58	-1.45	103.95	154.51	190.74	193.84	80.36	-0.087	-0.011
305.500	25.22	416.76	-2.980	4.029	9.285	10.156	8.38	-193.24	542.20	-380.22	-37.12	-45.74	0.51	-1.43	104.34	155.03	190.60	193.63	80.35	-0.086	-0.010
305.520	25.22	417.04	-2.986	4.021	9.292	10.151	8.38	-166.53	535.55	-384.21	-34.74	-59.13	0.43	-1.39	105.01	155.56	190.40	193.39	80.37	-0.085	-0.010
305.540	25.22	417.23	-2.984	4.027	9.300	10.147	8.37	-144.76	528.29	-390.17	-30.86	-62.60	0.37	-1.35	105.19	156.27	190.26	193.21	80.33	-0.083	-0.009
305.560	25.23	417.35	-2.987	4.023	9.308	10.148	8.38	-134.89	525.30	-392.48	-31.34	-56.30	0.34	-1.34	105.65	156.90	190.04	193.05	80.38	-0.083	-0.010
305.580	25.25	417.74	-2.990	4.018	9.317	10.144	8.39	-117.04	528.45	-389.49	-34.86	-48.36	0.30	-1.36	105.97	157.53	189.75	192.77	80.35	-0.081	-0.009
305.600	25.24	418.52	-2.983	4.020	9.327	10.120	8.39	-89.45	526.66	-383.37	-40.58	-48.36	0.23	-1.37	106.25	158.19	189.53	192.48	80.37	-0.078	-0.007
305.620	25.22	419.30	-2.988	4.020	9.335	10.093	8.43	-67.62	520.37	-383.22	-37.03	-59.84	0.18	-1.36	106.39	158.82	189.30	192.32	80.36	-0.075	-0.004
305.640	25.21	419.62	-2.987	4.017	9.345	10.084	8.44	-44.91	505.43	-386.48	-35.14	-68.56	0.12	-1.31	106.39	159.45	189.01	192.04	80.36	-0.073	-0.003
305.660	25.22	419.54	-2.987	4.026	9.352	10.089	8.45	-31.00	492.49	-389.03	-32.54	-69.12	0.08	-1.27	106.14	160.03	188.70	191.83	80.37	-0.073	-0.004
305.680	25.21	419.19	-2.984	4.020	9.361	10.094	8.45	-34.91	488.01	-390.91	-25.81	-69.14	0.09	-1.25	105.68	160.61	188.42	191.64	80.35	-0.073	-0.004
305.700	25.19	418.95	-2.990	4.020	9.372	10.090	8.45	-36.46	489.30	-389.01	-23.77	-60.48	0.09	-1.26	105.44	161.11	188.02	191.44	80.38	-0.071	-0.004
305.720	25.16	419.19	-2.984	4.016	9.380	10.075	8.44	-24.54	495.47	-382.00	-27.59	-53.52	0.06	-1.30	105.12	161.64	187.71	191.28	80.35	-0.069	-0.002
305.740	25.14	419.65	-2.986	4.021	9.387	10.055	8.46	-6.66	498.69	-371.61	-36.18	-55.32	0.02	-1.34	104.66	162.03	187.40	191.04	80.39	-0.066	0.000
305.760	25.13	420.36	-2.987	4.018	9.393	10.034	8.47	18.24	496.60	-369.15	-33.64	-60.10	-0.05	-1.35	104.23	162.35	187.00	190.78	80.35	-0.064	0.002
305.780	25.12	421.02	-2.986	4.018	9.399	10.013	8.46	44.41	479.61	-372.39	-33.33	-62.18	-0.12	-1.29	103.92	162.66	186.63	190.63	80.37	-0.061	0.004
305.800	25.13	421.49	-2.986	4.018	9.405	10.006	8.46	65.04	457.91	-379.29	-31.98	-58.59	-0.17	-1.21	103.46	162.90	186.26	190.44	80.37	-0.060	0.004
305.820	25.14	421.77	-2.986	4.017	9.410	10.004	8.46	75.39	446.98	-381.33	-29.56	-54.41	-0.20	-1.17	103.07	163.09	185.84	190.29	80.35	-0.059	0.005
305.840	25.14	422.31	-2.988	4.021	9.416	9.990	8.46	79.41	445.53	-382.67	-25.64	-49.67	-0.21	-1.16	102.57	163.22	185.44	190.18	80.38	-0.057	0.006
305.860	25.13	422.98	-2.986	4.021	9.423	9.971	8.46	95.88	446.91	-379.08	-30.97	-44.62	-0.25	-1.18	102.61	163.40	184.96	190.05	80.34	-0.055	0.008
305.880	25.13	423.84	-2.990	4.020	9.428	9.950	8.45	116.98	445.46	-373.25	-39.49	-41.54	-0.31	-1.19	102.47	163.56	184.53	189.90	80.38	-0.052	0.010
305.900	25.13	424.77	-2.990	4.016	9.434	9.928	8.45	137.49	442.31	-371.15	-36.94	-50.80	-0.37	-1.19	102.43	163.64	184.08	189.79	80.34	-0.050	0.012
305.920	25.13	425.83	-2.987	4.024	9.438	9.907	8.48	161.07	429.99	-372.09	-36.96	-54.09	-0.43	-1.16	102.25	163.53	183.66	189.61	80.37	-0.047	0.015
305.940	25.16	426.65	-2.990	4.021	9.443	9.899	8.44	177.43	412.96	-376.25	-34.22	-51.96	-0.47	-1.10	102.18	163.51	183.14	189.61	80.35	-0.046	0.015
305.960	25.20	427.51	-2.988	4.016	9.450	9.894	8.44	185.92	399.34	-379.36	-28.07	-51.11	-0.49	-1.05	102.04	163.37	182.69	189.56	80.34	-0.045	0.016
305.980	25.24	428.37	-2.986	4.024	9.455	9.890	8.42	196.66	395.26	-379.00	-24.55	-38.98	-0.52	-1.04	101.93	163.11	182.24	189.56	80.36	-0.044	0.016
306.000	25.27	429.39	-2.990	4.024	9.458	9.878	8.42	212.19	396.96	-375.24	-28.38	-29.99	-0.57	-1.06	101.72	162.93	181.84	189.56	80.32	-0.043	0.018
306.020	25.30	430.68	-2.986	4.021	9.467	9.860	8.39	231.02	392.26	-369.80	-38.19	-27.57	-0.62	-1.06	101.47	162.69	181.30	189.48	80.35	-0.040	0.019
306.040	25.33	432.08	-2.987	4.018	9.470	9.840	8.38	254.52	384.19	-369.09	-39.21	-30.46	-0.69	-1.04	101.33	162.40	180.96	189.45	80.31	-0.038	0.021
306.060	25.37	433.29	-2.987	4.017	9.473	9.827	8.38	276.01	371.25	-369.48	-36.40	-36.64	-0.75	-1.00	100.59	161.98	180.48	189.43	80.34	-0.036	0.023
306.080	25.38	434.31	-2.983	4.021	9.477	9.808	8.38	284.44	355.41	-372.59	-32.72	-36.28	-0.76	-0.95	100.48	161.53	180.14	189.45	80.31	-0.034	0.025
306.100	25.40	435.05	-2.987	4.024	9.480	9.799	8.37	290.16	345.28	-374.35	-27.46	-31.65	-0.78	-0.92	100.38	161.14	179.86	189.45	80.32	-0.033	0.026
306.120	25.43	436.03	-2.988	4.023	9.485	9.788	8.37	300.60	343.29	-372.40	-22.30	-24.38	-0.81	-0.92	100.48	160.64	179.52	189.45	80.32	-0.031	0.027
306.140	25.46	437.16	-2.983	4.021	9.489	9.773	8.34	315.86	344.86	-366.55	-25.40	-14.25	-0.86	-0.94	100.48	160.19	179.32	189.48	80.31	-0.029	0.028
306.160	25.47	438.38	-2.990	4.020	9.492	9.751	8.33	331.23	340.49	-361.32	-35.45	-13.24	-0.92	-0.94	100.56	159.77	179.03	189.43	80.33	-0.027	0.031
306.180	25.47	439.51	-2.987	4.017	9.495	9.726	8.29	349.85	329.33	-360.95	-38.40	-19.02	-0.97	-0.91	100.56	159.30	178.75	189.45	80.32	-0.024	0.033
306.200	25.46	440.52	-2.988	4.020	9.497	9.700	8.28	367.22	312.55	-362.52	-39.37	-18.19	-1.01	-0.86	100.80	158.80	178.61	189.45	80.35	-0.021	0.036
306.220	25.44	441.27	-2.990	4.020	9.499	9.676	8.27	377.55	300.36	-366.00	-31.20	-18.28	-1.03	-0.82	100.70	158.38	178.35	189.53	80.30	-0.018	0.039
306.240	25.41	442.01	-2.987	4.020	9.502	9.647	8.25	386.74	292.20	-368.91	-21.27	-15.01	-1.05	-0.79	100.52	157.96	178.21	189.61	80.32	-0.015	0.042
306.260	25.38	442.67	-2.988	4.018	9.504	9.623	8.22	401.30	287.15	-368.05	-17.94	-2.40	-1.09	-0.78	101.44	157.59	178.07	189.64	80.32	-0.012	0.044
306.280	25.35	443.38	-2.983	4.020	9.507	9.595	8.22	415.65	282.83	-365.16	-22.76	5.24	-1.14	-0.77	101.47	157.24	177.98	189.66	80.31	-0.009	0.048
306.300	25.31	444.08	-2.984	4.020	9.508	9.565	8.21	428.41	275.02	-361.87	-32.67	4.84	-1.18	-0.76	101.65	156.90	177.76	189.69	80.32	-0.006	0.051
306.320	25.24	444.78	-2.990	4.018	9.511	9.525	8.21	449.56	264.79	-361.27	-32.14	-0.29	-1.24	-0.73	102.01	156.53	177.62	189.74	80.29	-0.001	0.055
306.340	25.17	445.45	-2.990	4.018	9.513	9.482	8.19	469.95	250.18	-362.22	-28.27	-6.19	-1.30	-0.69	102.39	156.27	177.45	189.79	80.32	0.003	0.060
306.360	25.09	445.72	-2.988	4.020	9.515	9.449	8.15	484.65	236.55	-365.46	-21.78	-8.71	-1.33	-0.65	103.03	156.01	177.33	189.87	80.29	0.007	0.064
306.380	25.01	445.88	-2.990	4.021	9.517	9.415	8.12	498.90	226.61	-367.83	-13.16	-4.72	-1.36	-0.62	103.24	155.77	177.28	189.92	80.32	0.011	0.067
306.400	24.95	446.04	-2.990	4.021	9.519	9.390	8.09	515.29	218.93	-365.49	-13.18	4.96	-1.41	-0.60	103.67	155.56	177.22	189.97	80.29	0.014	0.070
306.420	24.90	446.27	-2.990	4.020	9.523	9.366	8.09	533.24	212.77	-361.33	-22.26	12.00	-1.48	-0.59	103.92	155.43	177.13	190.03	80.30	0.017	0.073
306.440	24.87	446.70	-2.990	4.016	9.525	9.344	8.09	544.68	204.47	-359.57	-30.29	14.86	-1.51	-0.57	104.06	155.30	177.08	190.08	80.30	0.019	0.076
306.460	24.84	447.13	-2.993	4.018	9.526	9.324	8.07	555.49	195.58	-359.90	-28.81	11.24	-1.54	-0.54	104.06	155.25	177.08	190.16	80.30	0.022	0.078
306.480	24.81	447.79	-2.990	4.017	9.527	9.300	8.07	579.89	184.36	-362.11	-20.77	11.36	-1.60	-0.51	103.99	155.25	177.08	190.26	80.32	0.024	0.081
306.500	24.80	448.54	-2.990	4.018	9.530	9.278	8.06	606.25	173.97	-365.16	-12.56	17.59	-1.66	-0.48	103.77	155.30	177.05	190.34	80.28	0.027	0.083
306.520	24.80	449.08	-2.994	4.017	9.533	9.270	8.03	618.29	168.42	-366.12	-8.70	22.47	-1.69	-0.46	103.67	155.43	176.96	190.42	80.31	0.028	0.084
306.540	24.83	449.55	-2.990	4.017	9.536	9.270	8.00	622.60	163.89	-366.12	-9.62	27.77	-1.70	-0.45	103.10	155.48	177.02	190.55	80.28	0.029	0.084
306.560	24.83	450.37	-2.988	4.016	9.538	9.253	7.98	619.94	160.60	-362.21	-19.39	26.76	-1.71	-0.44	102.82	155.67	177.05	190.60	80.31	0.031	0.086
306.580	24.82	451.55	-2.987	4.021	9.541	9.227	7.96	623.84	154.78	-359.72	-22.76	23.91	-1.73	-0.43	102.61	155.77	176.96	190.71	80.29	0.034	0.089
306.600	24.84	453.07	-2.994	4.016	9.545	9.200	7.92	636.57	143.86	-361.51	-15.40	20.58	-1.76	-0.40	102.22	155.96	177.05	190.86	80.29	0.037	0.092
306.620	24.86	454.71	-2.990	4.018	9.545	9.175	7.93	643.19	135.49	-363.89	-7.83	11.67	-1.77	-0.37	102.18	156.27	177.02	190.94	80.31	0.040	0.095
306.640	24.88	456.20	-2.994	4.016	9.549	9.152	7.93	656.62	135.62	-367.05	7.07	7.59	-1.79	-0.37	101.40	156.46	177.05	191.04	80.27	0.043	0.098
306.660	24.89	457.56	-2.991	4.020	9.552	9.128	7.90	672.38	135.11	-366.08	14.78	17.54	-1.84	-0.37	101.16	156.69	177.11	191.17	80.31	0.046	0.101
306.680	24.90	458.66	-2.988	4.020	9.557	9.113	7.89	673.01	133.17	-363.53	6.75	27.37	-1.85	-0.37	100.98	156.90	177.11	191.31	80.28	0.049	0.103
306.700	24.91	459.79	-2.990	4.017	9.558	9.095	7.90	668.92	132.76	-358.81	-6.79	26.97	-1.86	-0.37	100.94	157.17	177.16	191.44	80.31	0.051	0.105
306.720	24.93	461.00	-2.987	4.016	9.559	9.076	7.88	663.55	131.10	-355.19	-9.37	16.64	-1.87	-0.37	100.91	157.43	177.19	191.51	80.28	0.053	0.107
306.740	24.94	462.33	-2.987	4.018	9.561	9.053	7.89	661.97	126.88	-354.24	-1.56	5.73	-1.87	-0.36	100.84	157.67	177.19	191.67	80.30	0.056	0.110
306.760	24.96	463.90	-2.993	4.017	9.563	9.030	7.88	663.66	121.10	-353.38	4.62	-0.51	-1.88	-0.34	100.77	157.90	177.19	191.80	80.30	0.059	0.113
306.780	24.97	465.38	-2.997	4.024	9.564	9.004	7.86	667.77	120.68	-357.59	17.11	0.91	-1.87	-0.34	100.63	158.19	177.22	191.91	80.29	0.062	0.116
306.800	24.97	466.44	-2.987	4.024	9.566	8.986	7.85	670.66	122.58	-358.14	15.44	15.75	-1.87	-0.34	100.45	158.40	177.30	192.04	80.31	0.064	0.119
306.820	24.97	467.41	-2.990	4.016	9.568	8.967	7.85	680.29	127.01	-351.81	0.74	27.15	-1.93	-0.36	100.34	158.59	177.30	192.19	80.27	0.067	0.121
306.840	24.96	468.20	-2.984	4.017	9.565	8.948	7.85	675.96	128.04	-349.44	-7.24	18.59	-1.93	-0.37	100.06	158.85	177.36	192.24	80.31	0.069	0.123
306.860	24.95	468.70	-2.990	4.021	9.567	8.933	7.85	664.55	122.15	-349.34	-4.97	8.52	-1.90	-0.35	100.27	159.01	177.42	192.35	80.28	0.071	0.125
306.880	24.93	469.13	-2.988	4.023	9.567	8.921	7.84	663.37	113.69	-347.92	0.98	6.07	-1.91	-0.33	99.99	159.17	177.45	192.45	80.31	0.072	0.127
306.900	24.93	469.68	-2.990	4.017	9.566	8.908	7.86	676.22	113.20	-350.99	15.32	7.63	-1.93	-0.32	99.95	159.45	177.53	192.56	80.29	0.074	0.128
306.920	24.93	469.99	-2.987	4.024	9.566	8.903	7.85	690.33	114.80	-353.93	20.74	15.23	-1.95	-0.32	99.46	159.53	177.53	192.69	80.29	0.074	0.129
306.940	24.92	469.99	-2.984	4.023	9.567	8.900	7.85	692.10	118.68	-352.62	8.82	24.09	-1.96	-0.34	99.67	159.72	177.62	192.79	80.29	0.075	0.129
306.960	24.89	469.68	-2.986	4.021	9.567	8.895	7.84	687.21	124.57	-349.04	-4.83	22.01	-1.97	-0.36	99.03	159.77	177.64	192.90	80.28	0.076	0.130
