TIRF Data File: Project 1320; Run 129
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
225.660	24.87	302.06	0.026	2.012	10.247	13.840	11.91	-121.60	-0.71	-50.70	17.04	-20.44	2.40	0.01	96.42	136.36	163.95	162.74	80.69	-0.260	-0.260
225.680	24.86	301.39	0.030	2.009	10.247	13.864	11.90	-133.86	0.47	-52.27	14.79	-25.11	2.56	-0.01	96.17	136.38	164.09	162.82	80.66	-0.261	-0.261
225.700	24.83	301.08	0.027	2.009	10.247	13.861	11.89	-141.09	0.98	-56.32	21.59	-28.15	2.51	-0.02	96.13	136.36	164.26	163.00	80.70	-0.261	-0.261
225.720	24.82	301.16	0.032	2.009	10.247	13.851	11.90	-140.66	0.93	-61.60	33.49	-24.76	2.28	-0.02	96.28	136.41	164.35	163.18	80.66	-0.260	-0.260
225.740	24.80	301.47	0.032	2.013	10.247	13.827	11.90	-134.33	0.63	-62.16	36.89	-15.68	2.16	-0.01	96.13	136.38	164.46	163.29	80.69	-0.259	-0.259
225.760	24.80	301.70	0.029	2.009	10.247	13.813	11.90	-122.82	0.79	-55.50	24.35	-2.89	2.21	-0.01	96.42	136.43	164.49	163.39	80.66	-0.258	-0.258
225.780	24.80	301.90	0.029	2.018	10.247	13.807	11.89	-115.66	0.35	-47.81	10.23	-2.81	2.42	-0.01	96.06	136.33	164.54	163.39	80.69	-0.258	-0.258
225.800	24.82	301.90	0.027	2.007	10.246	13.815	11.90	-113.34	0.28	-44.50	8.55	-12.47	2.55	-0.01	96.74	136.36	164.52	163.31	80.68	-0.258	-0.259
225.820	24.84	301.59	0.026	2.012	10.246	13.841	11.90	-113.32	0.87	-47.38	16.52	-18.66	2.39	-0.02	97.05	136.36	164.60	163.29	80.67	-0.260	-0.260
225.840	24.86	301.27	0.024	2.009	10.248	13.866	11.91	-119.78	2.03	-51.83	22.58	-21.82	2.31	-0.04	97.27	136.36	164.69	163.29	80.69	-0.261	-0.261
225.860	24.88	300.92	0.029	2.016	10.245	13.897	11.89	-128.42	0.35	-54.38	19.34	-23.84	2.36	-0.01	97.58	136.36	164.80	163.34	80.66	-0.263	-0.263
225.880	24.92	300.84	0.026	2.010	10.247	13.923	11.92	-135.94	-1.07	-57.32	16.85	-25.40	2.37	0.02	97.83	136.43	164.88	163.47	80.69	-0.264	-0.264
225.900	24.98	301.12	0.032	2.009	10.247	13.940	11.89	-141.55	0.66	-60.24	23.63	-28.38	2.35	-0.01	98.01	136.54	165.03	163.68	80.66	-0.265	-0.265
225.920	25.02	301.74	0.030	2.010	10.247	13.937	11.89	-142.27	2.98	-62.57	33.89	-24.18	2.27	-0.05	98.15	136.51	165.14	163.81	80.69	-0.265	-0.261
225.940	25.04	302.45	0.029	2.010	10.249	13.912	11.92	-141.11	0.22	-63.07	35.17	-14.71	2.24	0.00	98.43	136.46	165.20	163.97	80.67	-0.263	-0.260
225.960	25.06	303.39	0.027	2.013	10.251	13.882	11.90	-134.50	-1.04	-56.71	24.20	-9.01	2.37	0.02	98.36	136.51	165.17	164.02	80.68	-0.262	-0.259
225.980	25.09	304.24	0.036	2.013	10.252	13.859	11.91	-123.46	2.03	-49.31	14.76	-8.20	2.50	-0.04	98.29	136.54	165.14	163.97	80.69	-0.260	-0.257
226.000	25.12	304.83	0.030	2.019	10.252	13.848	11.90	-116.51	3.24	-45.80	12.69	-14.28	2.54	-0.07	97.97	136.46	165.05	163.91	80.66	-0.260	-0.257
226.020	25.12	304.95	0.024	2.010	10.250	13.846	11.90	-115.38	-0.69	-47.16	15.42	-20.66	2.45	0.01	98.01	136.46	165.08	163.86	80.69	-0.260	-0.257
226.040	25.13	304.99	0.027	2.013	10.253	13.848	11.90	-116.78	-1.81	-50.30	19.08	-19.28	2.32	0.04	97.80	136.49	165.08	163.89	80.66	-0.260	-0.257
226.060	25.13	304.79	0.027	2.009	10.253	13.858	11.91	-125.65	1.70	-51.76	18.11	-21.80	2.43	-0.03	97.58	136.54	165.14	163.94	80.69	-0.260	-0.257
226.080	25.13	304.83	0.026	2.010	10.253	13.855	11.90	-137.06	2.25	-54.20	17.25	-28.39	2.53	-0.04	97.37	136.62	165.14	164.10	80.66	-0.260	-0.257
226.100	25.13	305.22	0.030	2.007	10.252	13.840	11.90	-137.05	0.14	-58.54	24.67	-27.80	2.34	0.00	97.20	136.65	165.22	164.20	80.69	-0.259	-0.256
226.120	25.13	305.93	0.030	2.000	10.252	13.803	11.90	-132.98	-0.31	-60.44	34.06	-23.20	2.20	0.01	97.02	136.70	165.31	164.38	80.68	-0.257	-0.254
226.140	25.11	306.67	0.038	2.013	10.253	13.762	11.90	-124.02	0.86	-56.81	32.98	-9.87	2.18	-0.02	96.81	136.72	165.25	164.49	80.67	-0.255	-0.252
226.160	25.10	307.37	0.033	2.007	10.255	13.724	11.91	-113.08	0.17	-47.86	18.65	-0.89	2.36	0.00	96.66	136.65	165.25	164.46	80.70	-0.253	-0.250
226.180	25.08	308.07	0.027	2.016	10.254	13.683	11.90	-110.20	0.95	-42.58	10.99	-8.75	2.59	-0.02	96.42	136.59	165.17	164.41	80.66	-0.251	-0.248
226.200	25.07	308.58	0.023	2.010	10.253	13.653	11.91	-110.48	1.12	-41.63	12.32	-16.83	2.65	-0.03	96.45	136.57	165.14	164.30	80.70	-0.249	-0.246
226.220	25.05	308.97	0.029	2.007	10.257	13.626	11.90	-112.38	0.94	-43.88	17.35	-20.59	2.56	-0.02	96.35	136.59	165.14	164.23	80.66	-0.247	-0.245
226.240	25.03	309.44	0.027	2.016	10.253	13.595	11.91	-120.48	0.47	-48.81	21.37	-24.78	2.47	-0.01	96.20	136.57	165.14	164.23	80.69	-0.246	-0.243
226.260	25.02	310.03	0.035	2.015	10.252	13.564	11.91	-126.04	-0.67	-51.59	18.82	-24.15	2.44	0.01	96.24	136.59	165.20	164.28	80.68	-0.244	-0.241
226.280	25.02	310.85	0.027	2.009	10.253	13.527	11.90	-130.89	0.37	-53.21	19.20	-24.93	2.46	-0.01	96.20	136.59	165.31	164.44	80.68	-0.242	-0.239
226.300	25.01	311.91	0.026	2.010	10.252	13.475	11.88	-135.34	1.60	-55.66	27.06	-27.17	2.43	-0.03	96.17	136.65	165.48	164.51	80.69	-0.239	-0.236
226.320	25.00	313.19	0.029	2.031	10.252	13.416	11.90	-132.86	0.85	-58.81	35.42	-19.54	2.26	-0.01	96.13	136.62	165.56	164.67	80.67	-0.236	-0.233
226.340	25.00	314.45	0.029	2.013	10.251	13.360	11.91	-127.15	-0.24	-56.47	31.80	-10.02	2.25	0.00	96.24	136.65	165.56	164.70	80.70	-0.233	-0.230
226.360	24.98	315.66	0.030	2.018	10.251	13.302	11.91	-119.00	-0.08	-47.12	17.37	-5.44	2.53	0.00	96.10	136.51	165.56	164.62	80.66	-0.229	-0.226
226.380	25.01	316.71	0.032	2.006	10.252	13.272	11.89	-109.70	1.39	-40.26	8.95	-7.40	2.72	-0.03	95.82	136.46	165.48	164.49	80.69	-0.228	-0.224
226.400	25.01	317.34	0.030	2.012	10.249	13.247	11.90	-109.08	1.40	-40.99	12.94	-16.96	2.66	-0.03	95.89	136.43	165.45	164.36	80.66	-0.226	-0.223
226.420	25.00	317.73	0.032	2.015	10.251	13.226	11.90	-114.32	0.38	-46.67	19.65	-21.01	2.45	-0.01	96.24	136.43	165.48	164.30	80.69	-0.225	-0.222
226.440	24.99	318.00	0.032	2.006	10.250	13.209	11.91	-122.85	-0.83	-50.61	16.67	-21.94	2.43	0.02	96.28	136.43	165.56	164.28	80.68	-0.224	-0.221
226.460	24.98	318.39	0.024	2.009	10.249	13.188	11.90	-135.02	-1.38	-53.00	14.02	-27.17	2.55	0.03	96.95	136.46	165.56	164.38	80.67	-0.223	-0.220
226.480	24.98	319.02	0.032	2.007	10.247	13.162	11.90	-140.97	0.62	-55.00	20.32	-27.68	2.56	-0.01	96.91	136.54	165.65	164.46	80.69	-0.222	-0.218
226.500	24.97	319.96	0.027	2.015	10.247	13.117	11.91	-139.71	1.35	-57.55	29.60	-20.94	2.43	-0.02	96.77	136.49	165.73	164.62	80.66	-0.219	-0.215
226.520	24.97	321.09	0.027	2.010	10.247	13.070	11.90	-136.20	-0.68	-56.41	28.98	-10.94	2.41	0.01	96.77	136.41	165.82	164.67	80.69	-0.216	-0.212
226.540	24.96	322.18	0.048	2.012	10.248	13.022	11.90	-128.89	-3.28	-51.79	17.50	-3.82	2.49	0.06	96.84	136.36	165.71	164.62	80.66	-0.213	-0.210
226.560	24.96	323.24	0.029	2.016	10.246	12.978	11.90	-121.68	-0.64	-45.50	10.22	-8.15	2.67	0.01	96.84	136.30	165.71	164.57	80.69	-0.211	-0.207
226.580	24.96	323.94	0.029	2.013	10.248	12.949	11.89	-116.97	1.83	-44.42	12.09	-16.80	2.63	-0.04	97.02	136.28	165.62	164.41	80.67	-0.209	-0.205
226.600	24.96	324.37	0.029	2.019	10.248	12.933	11.89	-117.52	0.39	-48.35	16.04	-19.82	2.43	-0.01	97.16	136.22	165.65	164.30	80.69	-0.208	-0.204
226.620	24.97	324.72	0.029	2.016	10.246	12.922	11.90	-125.76	-0.36	-52.43	17.47	-21.90	2.40	0.01	97.20	136.25	165.62	164.33	80.69	-0.207	-0.203
226.640	24.99	325.04	0.023	2.010	10.247	12.921	11.90	-136.27	-0.52	-55.29	15.10	-24.14	2.46	0.01	97.02	136.25	165.65	164.38	80.66	-0.207	-0.203
226.660	25.00	325.70	0.026	2.012	10.246	12.901	11.90	-142.38	0.26	-59.06	19.25	-25.66	2.41	0.00	97.48	136.28	165.76	164.49	80.69	-0.206	-0.202
226.680	25.00	326.56	0.030	2.013	10.248	12.867	11.92	-145.94	1.06	-61.98	29.59	-25.99	2.35	-0.02	97.83	136.30	165.82	164.67	80.66	-0.204	-0.200
226.700	25.00	327.73	0.030	2.012	10.246	12.820	11.90	-140.85	0.47	-62.02	33.64	-14.99	2.27	-0.01	98.11	136.33	165.85	164.70	80.69	-0.201	-0.197
226.720	25.01	328.87	0.032	2.013	10.248	12.780	11.92	-131.77	-1.44	-55.04	21.06	-3.21	2.39	0.03	98.79	136.38	165.82	164.75	80.66	-0.198	-0.195
226.740	25.02	330.04	0.029	2.016	10.246	12.743	11.90	-126.46	-0.28	-46.83	9.22	-6.45	2.70	0.01	98.65	136.30	165.76	164.64	80.69	-0.196	-0.192
226.760	25.06	330.94	0.024	2.009	10.247	12.726	11.90	-126.82	1.33	-46.76	11.14	-15.20	2.71	-0.03	98.68	136.28	165.76	164.59	80.67	-0.195	-0.191
226.780	25.09	331.64	0.026	2.015	10.248	12.713	11.91	-130.14	1.03	-51.04	18.86	-22.09	2.55	-0.02	98.61	136.28	165.73	164.49	80.67	-0.194	-0.190
226.800	25.12	332.19	0.026	2.013	10.248	12.708	11.90	-135.38	0.51	-53.54	18.68	-25.40	2.53	-0.01	98.68	136.36	165.79	164.49	80.69	-0.194	-0.190
226.820	25.14	332.81	0.027	2.007	10.248	12.696	11.90	-142.78	0.01	-56.10	15.86	-25.83	2.55	0.00	98.65	136.30	165.76	164.57	80.66	-0.193	-0.189
226.840	25.17	333.63	0.030	2.010	10.248	12.680	11.90	-149.67	0.28	-58.65	19.82	-28.52	2.55	0.00	98.54	136.36	165.82	164.62	80.69	-0.192	-0.188
226.860	25.20	334.53	0.027	2.006	10.251	12.661	11.89	-149.51	-0.82	-60.40	26.51	-23.75	2.48	0.01	98.36	136.36	165.85	164.77	80.66	-0.190	-0.187
226.880	25.19	335.55	0.032	2.009	10.251	12.617	11.89	-142.33	-0.76	-58.43	27.16	-11.76	2.44	0.01	97.83	136.36	165.88	164.80	80.69	-0.188	-0.184
226.900	25.18	336.53	0.030	1.974	10.254	12.576	11.91	-136.57	0.78	-52.89	20.03	-7.33	2.58	-0.01	97.90	136.30	165.82	164.80	80.67	-0.185	-0.182
226.920	25.15	337.23	0.029	2.010	10.252	12.537	11.89	-127.94	-0.22	-46.90	11.42	-7.21	2.73	0.00	97.48	136.28	165.71	164.72	80.69	-0.182	-0.179
226.940	25.13	337.82	0.029	2.012	10.253	12.505	11.90	-118.32	-1.11	-44.76	10.96	-11.69	2.64	0.02	97.44	136.30	165.59	164.59	80.69	-0.180	-0.177
226.960	25.12	338.13	0.026	2.010	10.252	12.484	11.93	-119.14	-0.37	-46.61	17.36	-20.11	2.56	0.01	97.20	136.28	165.56	164.46	80.67	-0.179	-0.176
226.980	25.09	338.09	0.027	2.007	10.252	12.473	11.90	-122.66	0.68	-48.58	20.13	-20.41	2.53	-0.01	96.98	136.22	165.56	164.51	80.69	-0.178	-0.175
227.000	25.06	338.05	0.027	2.010	10.252	12.459	11.90	-131.90	1.54	-51.34	18.56	-22.72	2.57	-0.03	96.74	136.22	165.48	164.51	80.66	-0.177	-0.174
227.020	25.02	338.40	0.029	2.009	10.251	12.425	11.92	-145.21	0.34	-55.39	22.57	-30.10	2.62	-0.01	96.66	136.25	165.56	164.64	80.70	-0.175	-0.172
227.040	24.98	339.03	0.027	2.010	10.253	12.385	11.89	-146.49	-1.83	-58.48	30.01	-25.18	2.50	0.03	96.42	136.28	165.56	164.70	80.66	-0.172	-0.169
227.060	24.96	339.97	0.026	2.013	10.252	12.341	11.91	-139.75	0.07	-55.79	29.01	-11.51	2.50	0.00	96.56	136.22	165.56	164.75	80.68	-0.169	-0.166
227.080	24.95	341.02	0.026	2.010	10.252	12.294	11.90	-130.88	1.76	-48.54	17.55	-4.61	2.70	-0.04	96.38	136.20	165.48	164.77	80.68	-0.166	-0.163
227.100	24.93	342.08	0.024	2.010	10.251	12.248	11.91	-120.06	-1.19	-42.53	7.49	-7.01	2.82	0.03	96.49	136.20	165.42	164.64	80.67	-0.163	-0.160
227.120	24.91	342.90	0.029	2.007	10.251	12.209	11.89	-115.26	-1.18	-41.96	10.85	-14.33	2.75	0.03	96.24	136.09	165.39	164.59	80.69	-0.160	-0.157
227.140	24.89	343.37	0.021	2.012	10.252	12.182	11.90	-119.65	1.19	-46.49	19.33	-20.27	2.57	-0.03	96.20	136.15	165.37	164.46	80.66	-0.158	-0.155
227.160	24.88	343.76	0.027	2.018	10.250	12.163	11.89	-130.45	0.86	-50.88	19.54	-23.02	2.56	-0.02	96.20	136.04	165.39	164.46	80.69	-0.157	-0.154
227.180	24.87	344.30	0.036	2.013	10.249	12.140	11.90	-142.67	-1.22	-52.91	16.32	-26.00	2.70	0.02	96.24	136.15	165.48	164.49	80.66	-0.156	-0.152
227.200	24.88	345.16	0.029	2.009	10.248	12.114	11.90	-147.21	-0.27	-55.33	22.61	-25.37	2.66	0.00	96.28	136.15	165.42	164.59	80.69	-0.154	-0.150
227.220	24.90	346.26	0.033	2.004	10.249	12.087	11.90	-144.60	0.97	-56.78	32.35	-19.30	2.55	-0.02	96.42	136.09	165.48	164.70	80.66	-0.152	-0.148
227.240	24.93	347.59	0.029	2.007	10.248	12.054	11.90	-139.58	1.05	-55.43	31.85	-11.45	2.52	-0.02	96.45	136.07	165.45	164.67	80.68	-0.150	-0.146
227.260	24.95	348.64	0.026	2.012	10.248	12.027	11.89	-129.78	-1.03	-48.97	17.68	-4.37	2.65	0.02	96.10	136.04	165.42	164.70	80.69	-0.148	-0.144
227.280	24.98	349.31	0.026	2.009	10.247	12.018	11.90	-121.69	-0.95	-44.06	9.49	-7.50	2.76	0.02	96.66	136.01	165.39	164.54	80.66	-0.147	-0.144
227.300	25.02	349.93	0.030	2.006	10.248	12.015	11.92	-123.02	0.86	-45.38	14.75	-17.80	2.71	-0.02	96.77	136.01	165.37	164.41	80.69	-0.147	-0.143
227.320	25.06	350.01	0.030	2.013	10.246	12.033	11.93	-127.53	1.14	-49.30	20.37	-20.43	2.59	-0.02	96.84	135.96	165.37	164.36	80.66	-0.148	-0.145
227.340	25.12	350.09	0.026	2.006	10.247	12.059	11.90	-138.70	0.49	-51.41	17.29	-23.66	2.70	-0.01	96.70	136.01	165.34	164.33	80.70	-0.150	-0.146
227.360	25.15	350.40	-0.008	2.016	10.245	12.063	11.89	-151.47	-0.20	-54.78	18.89	-29.00	2.76	0.00	96.81	136.04	165.34	164.49	80.66	-0.151	-0.147
227.380	25.16	350.91	0.029	2.015	10.247	12.051	11.91	-153.62	0.65	-58.99	28.91	-26.64	2.60	-0.01	96.91	136.04	165.42	164.44	80.68	-0.150	-0.146
227.400	25.16	351.73	0.023	2.010	10.246	12.023	11.91	-146.92	1.65	-59.35	33.70	-16.65	2.48	-0.03	96.98	136.09	165.45	164.51	80.67	-0.148	-0.144
227.420	25.18	352.55	0.026	2.012	10.246	12.003	11.89	-136.11	0.33	-55.40	24.33	-6.33	2.46	-0.01	97.09	135.99	165.42	164.49	80.67	-0.146	-0.142
227.440	25.17	353.25	0.024	2.013	10.245	11.978	11.90	-127.61	-0.93	-49.09	13.12	-5.46	2.60	0.02	97.41	136.01	165.37	164.36	80.69	-0.145	-0.141
227.460	25.18	353.84	0.026	2.012	10.246	11.960	11.91	-126.60	1.32	-46.65	13.22	-15.37	2.71	-0.03	97.27	135.93	165.31	164.23	80.66	-0.143	-0.139
227.480	25.19	354.11	0.039	2.016	10.246	11.955	11.90	-128.89	0.98	-50.15	18.05	-20.47	2.57	-0.02	97.41	135.99	165.34	164.12	80.69	-0.143	-0.139
227.500	25.18	354.39	0.023	2.006	10.247	11.941	11.89	-135.11	-0.05	-54.01	17.84	-20.12	2.50	0.00	97.69	136.07	165.25	164.04	80.66	-0.142	-0.138
227.520	25.17	354.66	0.029	2.009	10.245	11.927	11.89	-146.91	0.05	-56.87	17.30	-24.54	2.58	0.00	97.90	136.01	165.34	164.12	80.69	-0.141	-0.137
227.540	25.16	355.40	0.026	2.012	10.246	11.898	11.91	-153.21	1.29	-59.80	24.64	-27.01	2.56	-0.02	98.26	136.04	165.31	164.17	80.67	-0.139	-0.135
227.560	25.15	356.46	0.026	2.007	10.247	11.858	11.90	-152.88	0.99	-61.63	34.51	-22.15	2.48	-0.02	98.43	135.99	165.39	164.17	80.68	-0.136	-0.132
227.580	25.12	357.51	0.024	2.010	10.248	11.808	11.90	-150.45	0.22	-58.41	31.09	-12.35	2.58	0.00	98.65	135.96	165.37	164.20	80.68	-0.132	-0.128
227.600	25.09	358.73	0.035	2.015	10.248	11.757	11.91	-142.79	0.28	-50.81	17.43	-6.35	2.81	-0.01	98.65	135.99	165.31	164.17	80.66	-0.128	-0.125
227.620	25.06	359.70	0.027	2.009	10.250	11.709	11.91	-135.32	1.35	-46.23	12.21	-12.86	2.93	-0.03	98.61	135.96	165.22	164.10	80.69	-0.125	-0.121
227.640	25.02	360.45	0.026	2.009	10.250	11.668	11.90	-132.91	0.40	-49.68	17.69	-19.41	2.68	-0.01	98.50	135.91	165.14	163.91	80.66	-0.122	-0.118
227.660	24.98	360.88	0.026	2.010	10.250	11.634	11.93	-135.57	-0.76	-51.98	18.05	-20.36	2.61	0.01	98.40	135.86	165.14	163.91	80.70	-0.119	-0.115
227.680	24.95	361.19	0.029	2.015	10.249	11.612	11.90	-146.94	0.37	-53.73	16.54	-26.35	2.73	-0.01	98.47	135.93	165.08	163.91	80.66	-0.117	-0.114
227.700	24.93	361.62	0.023	2.012	10.249	11.589	11.89	-154.83	1.94	-56.60	21.95	-29.03	2.74	-0.03	98.11	135.91	165.08	164.02	80.69	-0.116	-0.112
227.720	24.92	362.24	0.026	2.013	10.250	11.561	11.90	-153.47	1.15	-59.03	30.47	-22.53	2.60	-0.02	97.80	135.93	165.08	164.07	80.68	-0.113	-0.110
227.740	24.89	362.99	0.032	2.006	10.252	11.525	11.90	-151.05	-0.42	-57.19	30.85	-14.38	2.64	0.01	97.58	135.96	165.05	164.07	80.68	-0.110	-0.107
227.760	24.87	363.81	0.027	2.010	10.252	11.488	11.91	-141.73	-0.63	-50.15	20.07	-6.77	2.83	0.01	97.44	135.88	164.97	164.07	80.69	-0.108	-0.104
227.780	24.86	364.47	0.029	2.020	10.250	11.466	11.90	-128.87	2.14	-44.51	13.66	-7.97	2.90	-0.05	96.88	135.86	164.88	163.97	80.67	-0.106	-0.102
227.800	24.89	364.90	0.026	2.009	10.251	11.463	11.91	-125.84	0.64	-44.08	14.26	-17.12	2.85	-0.01	97.27	135.86	164.77	163.84	80.69	-0.106	-0.102
227.820	24.91	365.02	0.030	2.009	10.252	11.467	11.90	-126.40	-1.73	-47.03	16.74	-19.05	2.69	0.04	96.88	135.86	164.74	163.81	80.66	-0.106	-0.102
227.840	24.91	364.94	0.027	2.019	10.251	11.474	11.92	-136.10	0.18	-49.72	16.71	-20.85	2.74	0.00	96.70	135.80	164.71	163.78	80.69	-0.107	-0.103
227.860	24.93	365.21	0.042	2.007	10.251	11.473	11.91	-152.03	1.95	-51.87	19.43	-28.76	2.93	-0.04	96.70	135.83	164.66	163.84	80.66	-0.107	-0.103
227.880	24.94	365.84	0.029	2.019	10.250	11.456	11.88	-155.81	1.18	-56.54	29.96	-27.95	2.76	-0.02	96.70	135.83	164.74	163.97	80.68	-0.105	-0.102
227.900	24.95	366.78	0.024	2.010	10.251	11.432	11.90	-150.09	-0.13	-56.80	33.54	-16.57	2.64	0.00	96.10	135.78	164.57	163.91	80.69	-0.103	-0.100
227.920	24.98	367.91	0.024	2.012	10.252	11.412	11.90	-139.84	-0.16	-50.08	22.14	-6.70	2.79	0.00	96.49	135.80	164.52	163.84	80.66	-0.102	-0.098
227.940	25.00	368.89	0.030	2.018	10.251	11.392	11.90	-128.35	1.80	-43.12	12.65	-7.53	2.98	-0.04	96.38	135.80	164.40	163.70	80.69	-0.100	-0.096
227.960	25.03	369.75	0.026	2.010	10.250	11.376	11.90	-126.00	1.55	-43.54	14.70	-16.77	2.89	-0.04	96.35	135.75	164.32	163.60	80.66	-0.099	-0.095
227.980	25.05	370.22	0.026	2.013	10.249	11.372	11.90	-130.11	-0.13	-48.42	19.17	-20.78	2.69	0.00	95.78	135.72	164.26	163.55	80.69	-0.099	-0.095
228.000	25.08	370.72	0.026	2.013	10.249	11.370	11.90	-139.13	-1.11	-51.32	17.03	-20.20	2.71	0.02	96.31	135.75	164.20	163.50	80.67	-0.099	-0.095
228.020	25.12	371.27	0.026	2.010	10.248	11.370	11.91	-152.43	0.87	-53.02	18.54	-25.53	2.87	-0.02	96.35	135.75	164.23	163.52	80.69	-0.099	-0.095
228.040	25.13	372.13	0.026	2.010	10.248	11.352	11.91	-157.28	2.29	-55.86	27.94	-26.80	2.82	-0.04	96.35	135.80	164.20	163.55	80.68	-0.097	-0.093
228.060	25.15	373.30	0.023	2.010	10.247	11.321	11.89	-149.88	0.50	-57.15	33.75	-15.59	2.62	-0.01	96.56	135.78	164.20	163.57	80.68	-0.095	-0.091
228.080	25.16	374.32	0.017	2.016	10.248	11.297	11.91	-141.26	-0.69	-52.85	25.30	-6.76	2.67	0.01	96.52	135.80	164.09	163.52	80.69	-0.093	-0.089
228.100	25.16	375.34	0.023	2.016	10.248	11.268	11.92	-133.03	-0.58	-45.77	12.60	-7.54	2.91	0.01	96.49	135.75	164.06	163.44	80.66	-0.090	-0.087
228.120	25.16	376.08	0.026	2.016	10.248	11.244	11.89	-130.62	0.75	-44.24	12.09	-15.19	2.95	-0.02	96.56	135.72	164.00	163.29	80.70	-0.089	-0.085
228.140	25.14	376.47	0.026	2.013	10.246	11.223	11.89	-133.54	0.30	-47.73	16.16	-18.57	2.80	-0.01	96.74	135.62	164.00	163.21	80.66	-0.087	-0.083
228.160	25.11	376.82	0.030	2.019	10.247	11.201	11.91	-142.89	-0.39	-51.05	14.63	-20.11	2.80	0.01	96.63	135.67	164.00	163.16	80.70	-0.085	-0.081
228.180	25.10	377.21	0.023	2.013	10.245	11.185	11.91	-156.20	0.41	-53.65	17.24	-27.30	2.91	-0.01	96.66	135.70	163.95	163.18	80.67	-0.084	-0.080
228.200	25.09	378.07	0.026	2.012	10.246	11.153	11.91	-160.16	0.64	-57.47	28.03	-26.42	2.79	-0.01	96.59	135.78	163.95	163.21	80.67	-0.081	-0.077
228.220	25.07	379.01	0.029	2.007	10.246	11.116	11.89	-152.03	0.52	-57.29	32.40	-13.75	2.65	-0.01	96.81	135.75	163.89	163.21	80.68	-0.078	-0.074
228.240	25.05	379.95	0.024	2.009	10.246	11.080	11.90	-141.02	0.69	-51.71	22.27	-7.01	2.73	-0.01	96.91	135.70	163.81	163.16	80.66	-0.075	-0.071
228.260	25.03	380.73	0.024	2.013	10.245	11.051	11.90	-133.06	-0.84	-46.53	13.04	-8.37	2.86	0.02	96.98	135.62	163.72	163.05	80.69	-0.073	-0.069
228.280	25.04	381.32	0.027	2.015	10.244	11.037	11.91	-130.81	-1.20	-45.57	14.04	-12.91	2.87	0.03	96.84	135.65	163.69	162.95	80.66	-0.072	-0.067
228.300	25.04	381.59	0.023	2.009	10.246	11.031	11.90	-136.33	-0.24	-48.67	17.36	-19.71	2.80	0.00	97.23	135.62	163.52	162.87	80.70	-0.071	-0.067
228.320	25.02	381.78	0.023	2.009	10.244	11.016	11.90	-142.97	-0.59	-52.10	16.22	-21.92	2.74	0.01	97.44	135.51	163.55	162.79	80.66	-0.070	-0.066
228.340	25.00	382.21	0.023	2.009	10.245	10.995	11.90	-149.95	-0.81	-53.92	18.50	-24.07	2.78	0.01	97.76	135.59	163.49	162.87	80.69	-0.068	-0.064
228.360	24.98	382.80	0.027	2.007	10.245	10.967	11.89	-152.60	-0.60	-57.08	29.88	-24.13	2.67	0.01	98.08	135.62	163.55	162.82	80.67	-0.066	-0.061
228.380	24.96	383.58	0.029	2.010	10.245	10.938	11.89	-148.54	-1.07	-56.79	33.14	-13.66	2.62	0.02	98.33	135.62	163.44	162.82	80.67	-0.063	-0.059
228.400	24.95	384.48	0.026	2.007	10.243	10.907	11.90	-143.38	-0.12	-50.18	21.79	-7.34	2.86	0.00	98.57	135.65	163.47	162.71	80.69	-0.061	-0.056
228.420	24.94	385.34	0.029	2.009	10.245	10.879	11.89	-137.17	-0.43	-43.96	12.30	-10.75	3.12	0.01	98.57	135.59	163.38	162.61	80.66	-0.058	-0.054
228.440	24.93	386.16	0.027	2.013	10.244	10.848	11.91	-130.54	-2.17	-44.03	14.32	-14.15	2.96	0.05	98.50	135.54	163.24	162.48	80.69	-0.056	-0.051
228.460	24.90	386.63	0.026	2.007	10.244	10.825	11.90	-132.80	-2.16	-47.13	17.10	-18.49	2.82	0.05	98.72	135.57	163.21	162.43	80.66	-0.054	-0.049
228.480	24.89	387.10	0.024	2.013	10.243	10.807	11.90	-142.05	-1.93	-50.05	16.23	-23.57	2.84	0.04	98.36	135.59	163.13	162.37	80.69	-0.052	-0.048
228.500	24.89	387.69	0.024	2.010	10.240	10.789	11.89	-146.68	-2.54	-53.17	20.34	-23.72	2.76	0.05	98.22	135.62	163.15	162.37	80.67	-0.051	-0.046
228.520	24.89	388.43	0.026	2.009	10.241	10.768	11.90	-146.35	-2.10	-54.75	29.26	-19.84	2.67	0.04	97.97	135.57	163.07	162.35	80.69	-0.049	-0.044
228.540	24.88	389.33	0.027	2.010	10.242	10.740	11.89	-139.34	-2.53	-51.83	28.42	-9.03	2.69	0.05	97.76	135.62	163.04	162.30	80.68	-0.046	-0.042
228.560	24.91	390.26	0.027	2.013	10.240	10.726	11.91	-131.86	-3.77	-46.16	18.30	-4.04	2.86	0.08	97.62	135.59	162.93	162.24	80.67	-0.045	-0.040
228.580	24.93	391.01	0.030	2.013	10.239	10.718	11.89	-132.58	-2.20	-42.74	14.64	-12.44	3.10	0.05	97.44	135.54	162.84	162.09	80.69	-0.045	-0.040
228.600	24.97	391.63	0.024	2.007	10.238	10.717	11.90	-134.43	-2.49	-46.05	18.76	-18.79	2.92	0.05	97.51	135.57	162.76	161.98	80.66	-0.045	-0.040
