TIRF Data File: Project 1320; Run 126
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
sec	mph	rpm	deg	deg	in	in	psi	lb	lb	lb	ft-lb	ft-lb	none	none	deg F	deg F	deg F	deg F	deg F	none	SAE
651.959	25.13	363.26	-5.976	4.033	9.837	11.562	9.88	-466.67	392.52	-258.88	-20.16	16.91	1.80	-1.52	100.56	151.19	186.92	208.03	80.65	-0.149	-0.125
651.979	25.16	364.20	-5.981	4.026	9.840	11.546	9.87	-462.98	390.02	-262.54	-14.87	22.00	1.76	-1.49	100.59	151.14	186.83	207.95	80.61	-0.148	-0.124
651.999	25.18	364.86	-5.985	4.021	9.840	11.536	9.88	-457.43	389.30	-263.25	-14.48	33.02	1.74	-1.48	100.66	150.96	186.60	207.92	80.66	-0.147	-0.123
652.019	25.19	365.57	-5.984	4.024	9.839	11.518	9.87	-453.64	393.53	-257.80	-21.87	41.06	1.76	-1.53	100.73	150.88	186.46	207.84	80.63	-0.146	-0.122
652.039	25.20	366.31	-5.982	4.030	9.838	11.498	9.87	-453.17	398.39	-252.43	-28.57	36.12	1.80	-1.58	100.59	150.77	186.29	207.71	80.64	-0.144	-0.121
652.059	25.21	367.05	-5.979	4.029	9.838	11.480	9.88	-453.39	396.40	-253.14	-29.61	27.92	1.79	-1.57	100.77	150.61	186.21	207.66	80.64	-0.143	-0.119
652.079	25.22	367.68	-5.978	4.023	9.838	11.465	9.89	-452.86	396.43	-257.69	-27.78	23.49	1.76	-1.54	100.91	150.48	186.04	207.58	80.64	-0.142	-0.118
652.099	25.19	368.30	-5.984	4.024	9.839	11.431	9.87	-450.50	404.44	-258.82	-27.49	21.68	1.74	-1.56	100.94	150.35	185.92	207.53	80.66	-0.139	-0.115
652.119	25.15	368.85	-5.987	4.023	9.838	11.395	9.91	-449.82	415.77	-259.99	-21.71	15.38	1.73	-1.60	101.09	150.27	185.75	207.48	80.63	-0.137	-0.113
652.139	25.11	369.51	-5.984	4.021	9.838	11.361	9.88	-444.90	423.22	-263.26	-12.90	16.81	1.69	-1.61	101.09	150.06	185.61	207.38	80.67	-0.134	-0.110
652.159	25.08	370.06	-5.987	4.024	9.839	11.329	9.89	-436.30	426.15	-263.21	-12.61	28.49	1.66	-1.62	101.19	149.85	185.41	207.32	80.64	-0.132	-0.107
652.179	25.05	370.53	-5.981	4.024	9.838	11.299	9.90	-429.72	426.11	-257.15	-23.67	35.28	1.67	-1.66	101.23	149.72	185.16	207.24	80.67	-0.129	-0.105
652.199	25.00	371.00	-5.982	4.024	9.838	11.264	9.91	-423.23	425.71	-252.53	-31.66	33.81	1.68	-1.69	101.09	149.46	184.96	207.17	80.65	-0.127	-0.102
652.219	24.95	371.39	-5.981	4.032	9.837	11.230	9.92	-416.95	428.40	-253.61	-30.08	29.35	1.64	-1.69	101.12	149.30	184.79	207.11	80.66	-0.124	-0.100
652.239	24.89	371.70	-5.984	4.020	9.839	11.195	9.91	-416.45	434.30	-256.96	-26.13	23.11	1.62	-1.69	101.12	149.06	184.56	207.01	80.66	-0.121	-0.097
652.259	24.85	372.09	-5.981	4.024	9.837	11.162	9.93	-413.88	440.58	-258.03	-26.01	19.38	1.60	-1.71	101.12	148.93	184.36	206.93	80.65	-0.119	-0.094
652.279	24.81	372.48	-5.985	4.029	9.838	11.133	9.92	-406.04	444.79	-258.53	-24.63	17.87	1.57	-1.72	101.16	148.69	184.11	206.80	80.69	-0.116	-0.092
652.299	24.78	372.87	-5.982	4.027	9.836	11.109	9.93	-402.37	450.59	-260.71	-17.59	16.68	1.54	-1.73	100.77	148.43	183.88	206.75	80.65	-0.115	-0.090
652.319	24.77	373.26	-5.987	4.026	9.836	11.093	9.91	-396.89	457.71	-261.68	-11.24	24.13	1.52	-1.75	101.05	148.25	183.60	206.64	80.69	-0.113	-0.088
652.339	24.78	373.81	-5.987	4.020	9.837	11.080	9.92	-388.12	459.58	-257.94	-17.97	34.28	1.50	-1.78	100.94	148.06	183.37	206.54	80.66	-0.112	-0.087
652.359	24.78	374.32	-5.984	4.021	9.837	11.066	9.93	-384.45	456.51	-253.26	-30.14	33.48	1.52	-1.80	100.87	147.77	183.12	206.44	80.68	-0.111	-0.086
652.379	24.78	374.98	-5.984	4.030	9.837	11.048	9.92	-386.42	454.56	-252.88	-33.72	25.02	1.53	-1.80	101.12	147.54	182.86	206.36	80.67	-0.110	-0.085
652.399	24.79	375.65	-5.982	4.023	9.837	11.032	9.93	-385.45	460.74	-255.97	-28.74	20.22	1.51	-1.80	100.77	147.38	182.66	206.31	80.66	-0.108	-0.083
652.419	24.80	376.43	-5.985	4.018	9.837	11.010	9.92	-380.71	469.68	-256.64	-26.02	16.82	1.48	-1.83	100.77	147.14	182.38	206.20	80.68	-0.107	-0.082
652.439	24.82	377.21	-5.990	4.020	9.836	11.000	9.92	-375.37	472.75	-256.09	-24.70	12.06	1.47	-1.85	100.73	147.04	182.12	206.07	80.65	-0.106	-0.081
652.459	24.86	377.99	-5.985	4.026	9.834	10.993	9.92	-373.24	473.29	-259.21	-19.23	12.93	1.44	-1.83	100.66	146.85	181.81	206.02	80.69	-0.105	-0.080
652.479	24.91	378.74	-5.982	4.024	9.835	10.994	9.93	-369.94	475.87	-260.29	-17.42	23.01	1.42	-1.83	100.66	146.64	181.56	205.91	80.65	-0.105	-0.080
652.499	24.95	379.60	-5.982	4.021	9.834	10.986	9.94	-366.74	479.39	-255.38	-24.03	30.25	1.44	-1.88	100.63	146.41	181.30	205.86	80.69	-0.105	-0.080
652.519	24.99	380.49	-5.985	4.021	9.834	10.978	9.95	-365.63	481.39	-251.25	-30.39	27.97	1.46	-1.92	100.24	146.22	181.05	205.73	80.67	-0.104	-0.079
652.539	25.04	381.28	-5.979	4.027	9.833	10.980	9.96	-363.33	479.87	-252.32	-30.96	22.00	1.44	-1.90	100.52	146.06	180.76	205.71	80.67	-0.104	-0.079
652.559	25.10	382.21	-5.985	4.021	9.832	10.977	9.96	-362.62	477.72	-256.96	-29.18	16.76	1.41	-1.86	100.45	145.93	180.59	205.58	80.68	-0.104	-0.079
652.579	25.13	383.03	-5.976	4.023	9.832	10.966	9.97	-359.50	478.90	-256.30	-30.04	13.47	1.40	-1.87	100.48	145.77	180.37	205.47	80.67	-0.103	-0.078
652.599	25.14	383.70	-5.987	4.020	9.831	10.953	9.97	-355.35	482.87	-256.96	-25.12	11.53	1.38	-1.88	100.52	145.75	180.22	205.47	80.69	-0.102	-0.077
652.619	25.16	384.44	-5.982	4.021	9.831	10.940	9.95	-354.75	485.67	-260.65	-16.73	12.20	1.36	-1.86	100.59	145.67	180.00	205.31	80.66	-0.101	-0.076
652.639	25.18	385.11	-5.987	4.023	9.831	10.928	9.98	-351.73	487.00	-261.83	-15.74	21.43	1.34	-1.86	100.52	145.56	179.83	205.29	80.69	-0.100	-0.075
652.659	25.20	385.85	-5.984	4.024	9.830	10.916	9.98	-346.65	486.88	-256.89	-27.17	30.20	1.35	-1.90	100.56	145.43	179.66	205.21	80.66	-0.100	-0.074
652.679	25.23	386.51	-5.984	4.018	9.831	10.912	9.99	-345.54	485.85	-253.91	-34.28	26.06	1.36	-1.91	100.63	145.33	179.52	205.16	80.69	-0.099	-0.073
652.699	25.26	387.14	-5.982	4.027	9.829	10.905	10.00	-346.11	485.34	-255.69	-32.38	19.60	1.35	-1.90	100.48	145.17	179.37	205.08	80.68	-0.099	-0.073
652.719	25.24	387.76	-5.981	4.023	9.830	10.882	10.03	-345.43	488.80	-258.02	-29.32	14.34	1.34	-1.89	100.31	145.06	179.26	204.95	80.67	-0.097	-0.071
652.739	25.22	388.31	-5.984	4.032	9.829	10.856	10.01	-341.29	495.14	-257.92	-28.87	8.75	1.32	-1.92	100.52	145.06	179.12	204.87	80.69	-0.095	-0.068
652.759	25.19	388.78	-5.981	4.021	9.830	10.830	10.00	-330.45	498.46	-258.37	-25.44	10.01	1.28	-1.93	100.59	144.88	178.98	204.82	80.66	-0.092	-0.066
652.779	25.20	389.17	-5.978	4.029	9.828	10.823	10.04	-326.66	497.96	-262.09	-19.03	13.50	1.25	-1.90	100.41	144.85	178.83	204.74	80.71	-0.092	-0.066
652.799	25.22	389.37	-5.984	4.018	9.830	10.827	10.02	-328.14	495.85	-262.49	-18.44	19.65	1.25	-1.89	100.56	144.72	178.72	204.64	80.66	-0.092	-0.066
652.819	25.23	389.60	-5.984	4.029	9.828	10.825	10.03	-323.99	493.86	-257.67	-27.89	27.31	1.26	-1.92	100.56	144.59	178.61	204.58	80.70	-0.092	-0.066
652.839	25.20	390.11	-5.987	4.024	9.829	10.797	10.02	-320.53	493.59	-254.63	-35.49	21.40	1.26	-1.94	100.59	144.54	178.44	204.45	80.67	-0.090	-0.063
652.859	25.14	390.66	-5.985	4.023	9.829	10.758	10.03	-314.92	498.07	-256.65	-35.09	13.43	1.23	-1.94	100.87	144.38	178.32	204.40	80.68	-0.086	-0.060
652.879	25.09	391.12	-5.984	4.026	9.829	10.724	10.02	-299.14	506.42	-258.32	-31.30	13.66	1.16	-1.96	100.10	144.27	178.18	204.30	80.68	-0.083	-0.057
652.899	25.07	391.48	-5.984	4.026	9.829	10.706	10.03	-292.83	513.09	-257.82	-26.96	3.62	1.14	-1.99	100.73	144.20	178.07	204.19	80.66	-0.082	-0.055
652.919	25.05	391.79	-5.988	4.021	9.829	10.687	10.03	-291.20	514.10	-260.55	-21.44	-1.97	1.12	-1.97	100.84	144.12	177.96	204.11	80.69	-0.080	-0.054
652.939	25.03	392.10	-5.988	4.024	9.830	10.669	10.02	-281.20	514.30	-263.85	-20.26	10.48	1.07	-1.95	100.41	143.96	177.79	204.06	80.66	-0.079	-0.052
652.959	25.00	392.41	-5.988	4.024	9.830	10.651	10.02	-270.15	518.99	-260.75	-28.06	18.63	1.04	-1.99	100.80	143.80	177.64	203.96	80.70	-0.077	-0.051
652.979	24.98	392.84	-5.981	4.020	9.831	10.629	10.01	-261.32	524.36	-255.84	-34.23	16.72	1.02	-2.05	100.80	143.70	177.53	203.88	80.66	-0.075	-0.049
652.999	24.95	393.12	-5.984	4.024	9.830	10.611	10.03	-252.40	526.90	-254.91	-33.91	10.66	0.99	-2.07	100.73	143.49	177.42	203.80	80.69	-0.074	-0.047
653.019	24.92	393.63	-5.982	4.026	9.829	10.583	10.05	-244.01	526.39	-259.28	-33.43	1.77	0.94	-2.03	100.80	143.38	177.30	203.72	80.68	-0.071	-0.045
653.039	24.89	394.02	-5.987	4.018	9.829	10.559	10.04	-230.53	525.83	-260.70	-35.28	-2.14	0.88	-2.02	100.80	143.30	177.22	203.64	80.67	-0.069	-0.042
653.059	24.86	394.25	-5.982	4.029	9.828	10.541	10.04	-217.70	530.63	-260.79	-30.81	-3.82	0.83	-2.03	101.19	143.25	177.08	203.51	80.69	-0.068	-0.041
653.079	24.83	394.49	-5.988	4.024	9.829	10.522	10.05	-213.74	538.82	-263.13	-19.80	-5.81	0.81	-2.05	100.77	143.06	176.94	203.51	80.67	-0.066	-0.039
653.099	24.82	394.92	-5.984	4.026	9.830	10.505	10.06	-205.42	541.61	-265.14	-16.79	2.51	0.77	-2.04	100.84	142.91	176.85	203.38	80.70	-0.064	-0.037
653.119	24.80	395.38	-5.985	4.024	9.830	10.484	10.07	-192.08	539.16	-260.79	-29.06	8.98	0.74	-2.07	100.94	142.70	176.74	203.33	80.66	-0.062	-0.035
653.139	24.80	396.13	-5.982	4.020	9.831	10.463	10.07	-181.56	538.78	-256.79	-39.75	4.46	0.71	-2.10	100.70	142.67	176.62	203.20	80.69	-0.060	-0.033
653.159	24.81	396.91	-5.985	4.029	9.832	10.450	10.07	-172.66	542.79	-258.91	-36.43	-2.18	0.67	-2.10	100.59	142.46	176.45	203.18	80.67	-0.059	-0.032
653.179	24.84	397.81	-5.984	4.023	9.833	10.436	10.07	-165.37	548.28	-261.28	-30.78	-9.30	0.63	-2.10	100.66	142.43	176.37	203.04	80.69	-0.058	-0.031
653.199	24.85	398.59	-5.984	4.026	9.831	10.422	10.07	-158.82	549.24	-259.78	-31.28	-15.47	0.61	-2.11	100.52	142.30	176.20	202.97	80.69	-0.057	-0.030
653.219	24.86	399.49	-5.988	4.023	9.834	10.404	10.06	-149.03	547.49	-261.59	-28.77	-14.48	0.57	-2.09	100.45	142.12	176.08	202.86	80.67	-0.055	-0.028
653.239	24.89	400.43	-5.984	4.026	9.835	10.392	10.08	-142.63	548.10	-263.54	-25.12	-9.99	0.54	-2.08	100.56	142.12	175.97	202.78	80.70	-0.054	-0.027
653.259	24.93	401.48	-5.984	4.024	9.836	10.380	10.08	-138.06	550.75	-261.51	-25.82	-2.34	0.53	-2.11	100.45	141.91	175.80	202.73	80.66	-0.052	-0.026
653.279	24.99	402.61	-5.991	4.021	9.836	10.373	10.07	-132.19	551.52	-257.49	-31.40	0.29	0.51	-2.14	100.41	141.85	175.66	202.65	80.69	-0.052	-0.025
653.299	25.05	403.67	-5.979	4.024	9.837	10.372	10.08	-132.61	550.44	-255.97	-35.86	-7.22	0.52	-2.15	100.24	141.78	175.49	202.50	80.66	-0.052	-0.025
653.319	25.10	404.80	-5.985	4.026	9.837	10.363	10.06	-132.38	548.52	-257.85	-37.61	-13.87	0.51	-2.13	100.31	141.67	175.43	202.44	80.69	-0.051	-0.024
653.339	25.15	405.66	-5.990	4.021	9.838	10.361	10.08	-129.96	549.48	-258.12	-36.11	-16.94	0.50	-2.13	100.27	141.64	175.32	202.34	80.68	-0.051	-0.024
653.359	25.20	406.52	-5.988	4.021	9.838	10.361	10.07	-129.13	554.08	-256.40	-29.66	-19.48	0.50	-2.16	100.24	141.62	175.23	202.26	80.67	-0.050	-0.024
653.379	25.23	407.34	-5.987	4.029	9.837	10.353	10.06	-129.10	555.10	-259.06	-20.41	-18.19	0.50	-2.14	100.20	141.49	175.15	202.18	80.69	-0.050	-0.023
653.399	25.26	408.05	-5.987	4.017	9.839	10.348	10.08	-127.02	548.92	-261.76	-20.76	-10.63	0.49	-2.10	100.24	141.49	175.01	202.03	80.66	-0.049	-0.023
653.419	25.29	408.79	-5.990	4.018	9.839	10.341	10.06	-120.50	541.74	-258.58	-32.78	-0.73	0.47	-2.10	100.24	141.49	174.98	201.98	80.70	-0.049	-0.022
653.439	25.32	409.49	-5.985	4.020	9.840	10.335	10.08	-116.21	541.72	-256.73	-38.11	-0.45	0.45	-2.11	100.13	141.38	174.95	201.84	80.65	-0.048	-0.022
653.459	25.33	410.12	-5.984	4.024	9.839	10.324	10.08	-116.25	548.01	-257.48	-33.98	-12.14	0.45	-2.13	100.20	141.41	174.92	201.71	80.69	-0.047	-0.021
653.479	25.34	410.63	-5.987	4.017	9.840	10.314	10.07	-111.03	551.58	-259.14	-30.21	-15.99	0.43	-2.13	100.06	141.41	174.84	201.61	80.67	-0.046	-0.020
653.499	25.34	410.90	-5.984	4.027	9.839	10.307	10.06	-101.71	548.54	-258.96	-31.53	-17.56	0.39	-2.12	100.13	141.43	174.81	201.53	80.68	-0.045	-0.019
653.519	25.33	411.21	-5.987	4.026	9.840	10.296	10.08	-98.11	546.99	-261.04	-27.73	-22.29	0.38	-2.10	99.92	141.43	174.72	201.48	80.69	-0.044	-0.018
653.539	25.29	411.37	-5.991	4.023	9.843	10.274	10.07	-90.00	549.76	-262.39	-22.23	-15.13	0.34	-2.10	100.24	141.46	174.69	201.43	80.66	-0.042	-0.016
653.559	25.24	411.37	-5.984	4.021	9.842	10.258	10.08	-78.13	552.11	-258.74	-25.59	-6.20	0.30	-2.13	100.10	141.35	174.67	201.35	80.69	-0.041	-0.014
653.579	25.20	411.60	-5.985	4.020	9.843	10.235	10.09	-72.41	552.17	-253.83	-33.53	-11.36	0.29	-2.18	100.06	141.30	174.58	201.27	80.66	-0.038	-0.012
653.599	25.17	411.80	-5.988	4.021	9.842	10.219	10.08	-61.22	547.73	-256.07	-37.82	-18.38	0.24	-2.14	100.02	141.28	174.50	201.19	80.70	-0.037	-0.010
653.619	25.15	412.11	-5.985	4.026	9.843	10.202	10.07	-47.77	543.87	-259.53	-37.31	-21.82	0.18	-2.10	100.38	141.28	174.50	201.06	80.66	-0.035	-0.009
653.639	25.13	412.23	-5.982	4.024	9.844	10.189	10.09	-40.04	545.28	-259.59	-34.22	-27.74	0.15	-2.10	100.10	141.30	174.47	201.01	80.69	-0.034	-0.008
653.659	25.09	412.31	-5.987	4.026	9.846	10.173	10.07	-33.85	548.65	-260.57	-26.94	-31.72	0.13	-2.11	100.02	141.30	174.35	200.88	80.68	-0.032	-0.006
653.679	25.06	412.42	-5.982	4.018	9.846	10.155	10.09	-25.37	550.60	-261.40	-22.30	-27.64	0.10	-2.11	100.06	141.33	174.41	200.78	80.67	-0.030	-0.004
653.699	25.03	412.66	-6.000	4.024	9.846	10.138	10.06	-16.32	547.28	-259.49	-28.54	-17.86	0.06	-2.11	100.17	141.30	174.27	200.75	80.69	-0.029	-0.003
653.719	25.01	413.01	-5.981	4.024	9.847	10.123	10.07	-4.94	541.17	-256.03	-39.06	-15.90	0.02	-2.11	100.24	141.30	174.30	200.59	80.66	-0.027	-0.001
653.739	25.00	413.71	-5.982	4.024	9.848	10.099	10.06	7.28	540.97	-256.13	-40.58	-23.74	-0.03	-2.11	100.06	141.22	174.24	200.51	80.69	-0.025	0.001
653.759	24.98	414.54	-5.988	4.021	9.847	10.072	10.08	25.72	544.07	-258.62	-37.42	-29.13	-0.10	-2.10	100.31	141.28	174.18	200.44	80.66	-0.022	0.004
653.779	24.93	415.32	-5.981	4.027	9.848	10.033	10.09	49.38	544.44	-258.37	-37.08	-33.90	-0.19	-2.11	100.24	141.28	174.16	200.31	80.69	-0.018	0.008
653.799	24.87	415.94	-5.988	4.021	9.848	9.993	10.09	67.41	542.89	-258.82	-34.90	-41.62	-0.26	-2.10	100.34	141.28	174.16	200.25	80.67	-0.015	0.012
653.819	24.84	416.41	-5.988	4.018	9.850	9.969	10.10	80.69	541.22	-261.55	-28.75	-38.50	-0.31	-2.07	100.27	141.28	174.07	200.15	80.68	-0.012	0.014
653.839	24.82	416.84	-5.982	4.023	9.851	9.955	10.11	88.96	538.30	-260.29	-29.69	-28.62	-0.34	-2.07	100.45	141.38	174.07	200.02	80.69	-0.010	0.016
653.859	24.83	417.39	-5.988	4.024	9.851	9.943	10.12	95.43	534.26	-254.93	-39.11	-25.52	-0.37	-2.10	100.52	141.35	174.04	199.91	80.66	-0.009	0.017
653.879	24.82	418.29	-5.987	4.017	9.850	9.920	10.14	113.92	528.52	-254.13	-45.65	-26.07	-0.45	-2.08	100.27	141.41	173.93	199.81	80.70	-0.007	0.019
653.899	24.80	419.34	-5.985	4.024	9.851	9.886	10.12	138.33	523.14	-256.68	-46.61	-31.89	-0.54	-2.04	100.27	141.49	173.90	199.68	80.66	-0.004	0.023
653.919	24.80	420.28	-5.985	4.017	9.853	9.862	10.12	156.77	520.88	-258.05	-42.96	-41.74	-0.61	-2.02	100.17	141.56	173.87	199.55	80.70	-0.001	0.025
653.939	24.80	421.10	-5.994	4.024	9.851	9.842	10.12	170.04	521.72	-259.00	-36.69	-46.41	-0.66	-2.01	99.95	141.78	173.84	199.44	80.66	0.001	0.027
653.959	24.81	421.88	-5.984	4.023	9.851	9.831	10.13	179.98	522.34	-260.92	-30.38	-43.61	-0.69	-2.00	100.10	141.93	173.82	199.37	80.69	0.002	0.029
653.979	24.84	422.82	-5.991	4.020	9.853	9.822	10.11	189.17	517.70	-261.66	-30.89	-34.22	-0.72	-1.98	100.10	142.06	173.76	199.24	80.67	0.003	0.030
653.999	24.85	424.03	-5.991	4.023	9.855	9.797	10.14	203.09	508.32	-258.02	-39.17	-24.92	-0.79	-1.97	100.02	142.12	173.70	199.16	80.67	0.006	0.032
654.019	24.84	425.28	-5.985	4.018	9.855	9.763	10.14	221.83	501.14	-254.69	-45.69	-28.12	-0.87	-1.97	99.95	142.20	173.70	199.03	80.69	0.009	0.036
654.039	24.83	426.69	-5.984	4.018	9.855	9.726	10.14	240.74	497.76	-256.00	-44.04	-37.62	-0.94	-1.94	99.95	142.41	173.65	198.92	80.66	0.013	0.040
654.059	24.84	427.78	-5.984	4.024	9.854	9.707	10.14	255.53	494.68	-257.12	-41.62	-43.64	-0.99	-1.92	99.64	142.56	173.65	198.82	80.69	0.015	0.042
654.079	24.86	428.92	-5.988	4.018	9.855	9.689	10.13	265.06	492.75	-258.36	-38.07	-47.51	-1.03	-1.91	99.88	142.72	173.62	198.71	80.66	0.017	0.044
654.099	24.87	429.89	-5.984	4.020	9.856	9.671	10.12	276.31	491.30	-262.04	-32.37	-43.60	-1.05	-1.87	99.71	142.83	173.53	198.66	80.69	0.019	0.046
654.119	24.89	430.99	-5.991	4.020	9.857	9.651	10.11	286.35	488.57	-261.24	-32.88	-32.59	-1.10	-1.87	99.71	142.96	173.59	198.66	80.66	0.021	0.048
654.139	24.88	432.12	-5.985	4.018	9.857	9.625	10.13	294.20	483.60	-255.58	-40.24	-27.17	-1.15	-1.89	99.56	143.06	173.62	198.56	80.68	0.024	0.051
654.159	24.87	433.45	-5.987	4.018	9.859	9.590	10.14	308.56	475.58	-253.38	-45.78	-28.67	-1.22	-1.88	99.49	143.22	173.56	198.45	80.68	0.028	0.054
654.179	24.86	434.74	-5.987	4.018	9.858	9.560	10.12	323.69	467.94	-254.16	-47.26	-36.77	-1.27	-1.84	99.49	143.30	173.50	198.35	80.67	0.031	0.058
654.199	24.85	435.83	-5.985	4.026	9.858	9.532	10.13	334.21	461.19	-256.23	-44.92	-44.77	-1.30	-1.80	99.49	143.38	173.50	198.30	80.70	0.034	0.061
654.219	24.84	436.77	-5.979	4.024	9.860	9.508	10.14	345.14	457.11	-260.05	-38.61	-43.91	-1.33	-1.76	99.35	143.54	173.42	198.24	80.67	0.037	0.064
654.239	24.84	437.75	-5.992	4.018	9.860	9.484	10.13	352.50	456.36	-264.12	-31.03	-40.37	-1.33	-1.73	99.39	143.59	173.45	198.19	80.71	0.040	0.066
654.259	24.83	438.77	-5.988	4.026	9.860	9.459	10.13	358.67	452.38	-263.44	-32.47	-31.44	-1.36	-1.72	99.32	143.70	173.42	198.19	80.67	0.042	0.069
654.279	24.81	439.74	-5.984	4.024	9.862	9.431	10.10	367.89	443.22	-258.41	-41.98	-23.31	-1.42	-1.72	99.35	143.77	173.45	198.11	80.70	0.046	0.072
654.299	24.78	440.95	-5.984	4.021	9.865	9.395	10.12	379.00	432.85	-257.96	-46.86	-29.92	-1.47	-1.68	99.35	143.80	173.45	198.11	80.69	0.050	0.076
654.319	24.75	442.01	-5.984	4.030	9.863	9.358	10.13	394.67	424.16	-259.54	-46.95	-36.58	-1.52	-1.63	99.32	143.93	173.53	198.06	80.68	0.054	0.081
654.339	24.71	442.95	-5.981	4.023	9.865	9.325	10.13	407.69	418.93	-260.47	-44.29	-39.90	-1.57	-1.61	99.28	144.04	173.56	197.98	80.70	0.058	0.084
654.359	24.69	443.61	-5.987	4.016	9.868	9.301	10.10	412.50	417.01	-263.46	-36.50	-43.97	-1.57	-1.58	99.39	144.17	173.65	198.01	80.67	0.061	0.087
654.379	24.67	444.32	-5.988	4.026	9.871	9.282	10.10	419.48	415.28	-265.59	-31.93	-36.92	-1.58	-1.56	99.39	144.20	173.70	198.01	80.71	0.063	0.089
654.399	24.66	444.98	-5.987	4.024	9.871	9.263	10.08	424.23	411.94	-262.66	-35.43	-25.43	-1.62	-1.57	99.49	144.25	173.73	197.96	80.67	0.066	0.092
654.419	24.64	445.76	-5.982	4.021	9.873	9.239	10.09	426.24	405.85	-258.40	-41.11	-23.33	-1.65	-1.57	99.71	144.35	173.79	197.96	80.71	0.069	0.095
654.439	24.61	446.66	-5.988	4.023	9.874	9.211	10.09	433.81	395.50	-258.20	-44.85	-27.46	-1.68	-1.53	99.46	144.38	173.87	197.91	80.66	0.072	0.098
654.459	24.60	447.79	-5.990	4.021	9.876	9.182	10.07	440.11	382.43	-261.04	-45.23	-34.99	-1.69	-1.47	99.39	144.46	173.96	197.91	80.69	0.076	0.101
654.479	24.60	448.73	-5.988	4.023	9.878	9.164	10.08	447.12	374.35	-263.55	-40.88	-38.15	-1.70	-1.42	99.53	144.56	174.01	197.91	80.69	0.078	0.104
654.499	24.58	449.75	-5.990	4.016	9.880	9.136	10.08	455.16	373.47	-265.68	-33.17	-35.90	-1.71	-1.41	99.56	144.62	174.16	197.98	80.69	0.081	0.107
654.519	24.56	450.73	-5.987	4.018	9.883	9.108	10.08	457.86	374.31	-266.25	-27.76	-30.49	-1.72	-1.41	99.71	144.67	174.24	197.93	80.71	0.085	0.110
654.539	24.55	451.66	-5.987	4.024	9.884	9.086	10.06	454.33	369.81	-262.48	-33.17	-22.98	-1.73	-1.41	99.78	144.70	174.35	197.96	80.66	0.088	0.113
654.559	24.56	452.72	-5.987	4.016	9.887	9.069	10.05	456.06	358.69	-260.11	-43.47	-22.16	-1.75	-1.38	99.85	144.85	174.44	197.93	80.70	0.090	0.115
654.579	24.57	453.97	-5.985	4.026	9.888	9.046	10.05	459.72	350.56	-260.78	-47.65	-30.39	-1.76	-1.34	99.85	145.01	174.50	197.96	80.67	0.093	0.118
654.599	24.59	455.06	-5.990	4.021	9.889	9.031	10.05	467.87	348.73	-261.31	-44.84	-35.36	-1.79	-1.33	100.02	145.12	174.64	197.98	80.70	0.095	0.120
654.619	24.60	456.00	-5.982	4.023	9.892	9.019	10.05	474.62	350.96	-261.46	-36.39	-38.44	-1.82	-1.34	99.78	145.14	174.81	198.04	80.69	0.097	0.121
654.639	24.61	456.74	-5.992	4.018	9.894	9.005	10.05	473.11	352.36	-262.53	-28.83	-36.84	-1.80	-1.34	99.81	145.22	174.89	198.14	80.68	0.099	0.123
654.659	24.62	457.29	-5.990	4.020	9.897	8.998	10.03	469.85	350.18	-260.35	-30.51	-26.28	-1.80	-1.35	99.71	145.27	175.01	198.11	80.69	0.100	0.124
654.679	24.62	457.92	-5.991	4.020	9.897	8.988	10.04	464.19	344.76	-256.81	-38.50	-20.74	-1.81	-1.34	99.71	145.46	175.09	198.19	80.67	0.101	0.125
654.699	24.64	458.78	-5.988	4.026	9.898	8.977	10.03	462.76	340.14	-256.14	-44.37	-25.02	-1.81	-1.33	99.71	145.46	175.29	198.24	80.70	0.103	0.126
654.719	24.66	459.71	-5.987	4.018	9.899	8.966	10.02	467.58	336.07	-258.01	-44.01	-30.92	-1.81	-1.30	99.67	145.56	175.35	198.30	80.67	0.104	0.128
654.739	24.69	460.57	-5.987	4.016	9.899	8.959	10.00	470.85	334.40	-258.21	-39.60	-37.42	-1.82	-1.30	99.67	145.59	175.46	198.35	80.70	0.105	0.129
654.759	24.70	461.32	-5.987	4.014	9.902	8.950	10.01	472.35	334.64	-258.71	-32.13	-38.49	-1.83	-1.29	99.56	145.62	175.49	198.40	80.67	0.106	0.130
654.779	24.69	462.02	-5.990	4.023	9.902	8.934	10.00	473.32	334.85	-259.34	-28.14	-30.78	-1.83	-1.29	99.53	145.67	175.49	198.48	80.69	0.108	0.132
654.799	24.69	462.45	-5.991	4.018	9.904	8.926	9.98	469.73	334.10	-255.40	-34.06	-23.87	-1.84	-1.31	99.49	145.75	175.57	198.51	80.69	0.110	0.133
654.819	24.70	462.96	-5.987	4.026	9.903	8.919	9.99	466.82	331.28	-253.99	-41.12	-24.87	-1.84	-1.30	99.42	145.75	175.63	198.56	80.69	0.110	0.134
654.839	24.71	463.54	-5.987	4.020	9.904	8.909	9.99	470.18	327.53	-254.28	-46.28	-29.06	-1.85	-1.29	99.53	145.70	175.69	198.64	80.69	0.112	0.135
