TIRF Data File: Project 1320; Run 127
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
458.240	25.29	316.56	-2.988	2.012	10.294	13.409	13.97	-142.24	29.42	-53.07	4.28	-7.59	2.68	-0.55	98.01	128.99	163.81	158.77	80.81	-0.232	-0.232
458.260	25.32	317.85	-2.988	2.010	10.294	13.370	13.97	-136.81	28.43	-48.82	-4.14	-4.58	2.80	-0.58	98.33	129.04	163.81	158.72	80.86	-0.230	-0.229
458.280	25.35	319.14	-2.986	2.019	10.294	13.335	13.96	-135.93	25.65	-47.83	-9.51	-8.39	2.84	-0.54	97.90	128.99	163.83	158.62	80.81	-0.228	-0.227
458.300	25.42	320.31	-2.986	2.018	10.295	13.318	13.97	-145.57	27.57	-52.53	-5.72	-20.48	2.77	-0.52	97.87	128.99	163.89	158.57	80.85	-0.227	-0.226
458.320	25.47	321.60	-2.988	2.012	10.295	13.291	13.97	-149.80	31.91	-54.03	-0.23	-25.49	2.77	-0.59	97.80	129.07	163.92	158.49	80.83	-0.225	-0.225
458.340	25.52	322.93	-2.987	2.010	10.294	13.264	13.98	-147.66	30.47	-53.42	-3.71	-22.91	2.76	-0.57	97.27	128.96	163.95	158.51	80.85	-0.224	-0.223
458.360	25.53	324.18	-2.987	2.018	10.294	13.217	13.96	-150.72	28.60	-54.56	-3.92	-26.66	2.76	-0.52	97.48	128.99	163.98	158.67	80.85	-0.221	-0.220
458.380	25.53	325.51	-2.983	2.018	10.294	13.166	13.95	-154.68	29.89	-58.49	4.42	-26.79	2.64	-0.51	97.34	128.96	164.12	158.80	80.84	-0.218	-0.217
458.400	25.53	326.87	-2.986	2.010	10.294	13.108	13.96	-151.18	33.13	-59.63	10.65	-16.86	2.54	-0.56	97.12	128.99	164.15	158.98	80.86	-0.215	-0.214
458.420	25.52	327.97	-2.990	2.010	10.295	13.060	13.96	-148.03	33.38	-54.33	5.90	-9.22	2.72	-0.61	97.16	128.99	164.12	159.01	80.83	-0.212	-0.211
458.440	25.50	329.10	-2.994	2.012	10.295	13.006	13.97	-141.44	29.45	-46.73	-5.22	-5.36	3.03	-0.63	96.81	128.94	164.20	159.01	80.87	-0.208	-0.208
458.460	25.48	329.92	-2.988	2.006	10.294	12.963	13.96	-132.82	27.13	-43.28	-10.69	-5.02	3.07	-0.63	96.98	128.88	164.17	158.90	80.84	-0.206	-0.205
458.480	25.46	330.63	-2.990	2.009	10.294	12.923	13.96	-135.14	29.18	-44.17	-8.17	-12.43	3.06	-0.66	96.95	128.91	164.17	158.77	80.86	-0.203	-0.203
458.500	25.44	330.98	-2.986	2.010	10.295	12.903	13.97	-142.06	31.30	-46.67	-6.40	-19.03	3.04	-0.67	96.95	128.83	164.17	158.72	80.85	-0.202	-0.202
458.520	25.41	331.49	-2.990	2.012	10.294	12.867	13.97	-148.68	31.57	-50.35	-7.66	-22.89	2.95	-0.63	96.84	128.88	164.15	158.72	80.86	-0.200	-0.199
458.540	25.38	331.99	-2.987	2.009	10.294	12.833	13.96	-153.96	33.77	-53.95	-4.59	-25.58	2.85	-0.63	96.91	128.83	164.23	158.88	80.87	-0.198	-0.197
458.560	25.37	332.81	-2.987	2.013	10.293	12.795	13.97	-156.10	36.10	-57.51	3.34	-24.95	2.71	-0.63	96.63	128.81	164.26	158.93	80.85	-0.196	-0.195
458.580	25.36	333.79	-2.993	2.010	10.294	12.750	13.97	-153.38	36.22	-59.16	10.12	-20.25	2.59	-0.61	96.70	128.83	164.29	159.09	80.88	-0.193	-0.192
458.600	25.32	334.85	-2.990	2.010	10.294	12.691	13.97	-145.00	34.92	-54.21	6.18	-9.79	2.67	-0.64	96.63	128.81	164.32	159.06	80.84	-0.189	-0.188
458.620	25.27	335.75	-2.987	2.012	10.294	12.631	13.95	-136.20	33.49	-46.88	-4.57	-1.60	2.91	-0.71	96.81	128.75	164.29	159.01	80.88	-0.185	-0.184
458.640	25.22	336.53	-2.990	2.007	10.295	12.580	13.93	-136.57	33.46	-42.11	-11.48	-8.54	3.24	-0.79	96.42	128.78	164.26	158.90	80.85	-0.182	-0.181
458.660	25.19	337.31	-2.984	2.010	10.294	12.535	13.94	-140.45	33.99	-44.06	-9.56	-16.28	3.19	-0.77	97.02	128.81	164.32	158.72	80.87	-0.179	-0.178
458.680	25.16	338.01	-2.987	2.015	10.292	12.492	13.94	-144.34	36.27	-47.41	-7.84	-17.15	3.04	-0.76	97.09	128.73	164.26	158.67	80.87	-0.176	-0.175
458.700	25.12	338.79	-2.990	2.015	10.293	12.446	13.93	-151.68	39.04	-50.88	-7.87	-22.65	2.98	-0.77	97.30	128.75	164.35	158.67	80.86	-0.173	-0.172
458.720	25.09	339.61	-2.988	2.007	10.291	12.402	13.91	-156.05	40.21	-55.66	-4.21	-26.45	2.80	-0.72	97.44	128.78	164.35	158.75	80.88	-0.170	-0.169
458.740	25.05	340.67	-2.984	2.019	10.291	12.340	13.93	-158.92	42.78	-62.84	4.08	-23.81	2.53	-0.68	97.55	128.81	164.40	158.83	80.85	-0.166	-0.165
458.760	24.99	341.84	-2.984	2.018	10.291	12.271	13.93	-159.87	45.80	-63.32	8.66	-17.79	2.52	-0.72	97.73	128.78	164.40	158.96	80.89	-0.161	-0.160
458.780	24.94	343.09	-2.988	2.010	10.291	12.202	13.92	-150.60	44.96	-57.07	2.79	-7.28	2.64	-0.79	97.80	128.75	164.37	158.93	80.85	-0.157	-0.156
458.800	24.90	344.15	-2.984	2.012	10.291	12.145	13.90	-143.04	42.49	-51.21	-6.11	-4.43	2.79	-0.83	97.80	128.65	164.35	158.90	80.88	-0.153	-0.152
458.820	24.86	345.12	-2.988	2.012	10.292	12.092	13.92	-143.61	41.96	-50.08	-9.09	-11.28	2.87	-0.84	97.69	128.65	164.32	158.83	80.86	-0.149	-0.148
458.840	24.84	345.83	-2.988	2.007	10.292	12.058	13.91	-146.87	43.93	-51.85	-7.40	-16.20	2.83	-0.85	97.62	128.59	164.32	158.77	80.86	-0.146	-0.146
458.860	24.81	346.49	-2.988	2.013	10.293	12.018	13.91	-158.07	48.51	-54.03	-5.51	-20.87	2.93	-0.90	97.51	128.54	164.20	158.70	80.87	-0.144	-0.143
458.880	24.76	347.20	-2.990	2.013	10.291	11.971	13.91	-163.97	52.10	-53.89	-5.64	-24.35	3.04	-0.97	97.41	128.54	164.17	158.72	80.85	-0.140	-0.139
458.900	24.73	348.10	-2.981	2.015	10.292	11.923	13.92	-160.92	52.92	-55.02	-1.75	-24.75	2.92	-0.96	97.30	128.57	164.12	158.80	80.88	-0.137	-0.136
458.920	24.69	348.92	-2.990	2.018	10.291	11.877	13.91	-158.28	52.61	-58.35	6.84	-24.17	2.71	-0.90	97.23	128.46	164.12	158.88	80.85	-0.134	-0.133
458.940	24.67	349.74	-2.990	2.015	10.293	11.837	13.90	-152.01	51.47	-56.44	7.57	-14.98	2.69	-0.91	97.30	128.46	163.98	158.96	80.89	-0.130	-0.130
458.960	24.64	350.40	-2.981	2.016	10.293	11.805	13.91	-139.42	49.76	-49.96	-0.89	-2.74	2.79	-1.00	97.30	128.41	163.92	158.88	80.86	-0.128	-0.127
458.980	24.65	350.83	-2.988	2.012	10.292	11.792	13.91	-133.85	48.14	-44.62	-8.53	-4.90	3.00	-1.08	97.05	128.33	163.83	158.83	80.88	-0.127	-0.126
459.000	24.67	351.03	-2.990	2.010	10.294	11.795	13.92	-134.26	45.96	-44.71	-9.70	-11.48	3.00	-1.03	97.69	128.38	163.75	158.67	80.87	-0.127	-0.126
459.020	24.69	351.26	-2.983	2.009	10.295	11.797	13.91	-139.83	46.83	-46.95	-9.74	-15.60	2.98	-1.00	97.69	128.38	163.69	158.59	80.86	-0.127	-0.127
459.040	24.68	351.57	-2.990	2.012	10.293	11.783	13.91	-148.99	51.10	-49.40	-10.89	-21.52	3.02	-1.03	97.76	128.41	163.66	158.59	80.88	-0.127	-0.126
459.060	24.70	352.04	-2.984	2.010	10.293	11.777	13.92	-151.05	54.54	-53.17	-6.62	-23.55	2.84	-1.03	98.15	128.31	163.61	158.62	80.85	-0.126	-0.125
459.080	24.73	352.75	-2.988	2.009	10.293	11.765	13.92	-150.57	56.03	-58.52	2.38	-23.33	2.57	-0.96	98.22	128.36	163.64	158.72	80.89	-0.125	-0.124
459.100	24.75	353.61	-2.988	2.006	10.294	11.747	13.91	-151.32	56.04	-61.34	8.70	-19.74	2.47	-0.91	98.33	128.33	163.55	158.80	80.86	-0.124	-0.123
459.120	24.78	354.66	-2.987	2.012	10.293	11.727	13.91	-147.21	55.45	-59.59	4.96	-10.64	2.47	-0.93	98.26	128.36	163.49	158.80	80.89	-0.122	-0.121
459.140	24.84	355.68	-2.990	2.006	10.293	11.721	13.91	-139.06	53.12	-51.70	-4.22	-6.84	2.69	-1.03	98.26	128.41	163.44	158.67	80.87	-0.122	-0.121
459.160	24.93	356.62	-2.983	2.013	10.292	11.735	13.92	-135.14	49.83	-44.96	-10.10	-11.41	3.01	-1.11	98.08	128.33	163.38	158.59	80.87	-0.123	-0.122
459.180	25.04	357.32	-2.990	2.013	10.293	11.764	13.90	-135.98	47.99	-45.42	-8.83	-16.57	2.99	-1.06	97.90	128.36	163.30	158.46	80.88	-0.125	-0.124
459.200	25.14	357.90	-2.987	2.013	10.293	11.790	13.93	-144.69	49.99	-48.90	-9.17	-21.02	2.96	-1.02	97.65	128.36	163.27	158.41	80.86	-0.127	-0.126
459.220	25.20	358.53	-2.984	2.015	10.293	11.796	13.92	-152.06	52.91	-52.50	-9.80	-22.43	2.90	-1.01	97.69	128.41	163.24	158.44	80.89	-0.127	-0.127
459.240	25.25	359.31	-2.987	2.019	10.291	11.796	13.90	-153.46	53.52	-56.07	-3.42	-22.95	2.74	-0.95	97.69	128.41	163.30	158.49	80.85	-0.128	-0.127
459.260	25.31	360.17	-2.990	2.010	10.293	11.792	13.91	-155.77	54.23	-59.03	7.48	-21.81	2.64	-0.92	97.51	128.36	163.24	158.59	80.89	-0.127	-0.126
459.280	25.37	361.11	-2.990	2.010	10.293	11.790	13.91	-150.96	54.88	-55.25	7.92	-12.31	2.73	-0.99	97.58	128.46	163.21	158.62	80.86	-0.127	-0.126
459.300	25.42	361.89	-2.987	2.009	10.295	11.787	13.92	-141.25	52.09	-48.79	-2.54	-4.31	2.90	-1.07	97.44	128.41	163.18	158.54	80.88	-0.127	-0.126
459.320	25.43	362.56	-2.990	2.007	10.294	11.772	13.92	-137.68	47.07	-44.75	-11.76	-7.81	3.08	-1.05	97.37	128.41	163.10	158.46	80.88	-0.126	-0.125
459.340	25.43	362.91	-2.988	2.015	10.293	11.760	13.93	-135.19	44.85	-45.39	-11.64	-11.07	2.98	-0.99	97.27	128.44	163.04	158.33	80.86	-0.125	-0.124
459.360	25.43	363.10	-2.983	2.013	10.293	11.755	13.92	-139.73	48.71	-48.07	-8.53	-15.83	2.91	-1.01	97.12	128.44	163.01	158.30	80.89	-0.124	-0.124
459.380	25.42	363.30	-2.988	2.013	10.293	11.743	13.92	-152.42	55.44	-52.55	-5.78	-24.26	2.90	-1.06	97.05	128.38	162.96	158.28	80.86	-0.124	-0.123
459.400	25.40	363.61	-2.986	2.009	10.291	11.722	13.90	-156.06	56.53	-55.91	-3.72	-26.46	2.79	-1.01	97.02	128.46	162.96	158.36	80.90	-0.122	-0.121
459.420	25.36	364.20	-2.988	2.010	10.292	11.687	13.91	-154.45	55.09	-58.36	2.05	-22.89	2.65	-0.94	97.27	128.46	162.96	158.41	80.86	-0.119	-0.118
459.440	25.31	364.82	-2.987	2.010	10.291	11.643	13.92	-149.71	56.49	-57.54	6.04	-12.72	2.60	-0.98	96.63	128.46	162.93	158.46	80.89	-0.116	-0.115
459.460	25.25	365.53	-2.988	2.010	10.291	11.596	13.92	-141.09	59.05	-51.84	1.46	-3.67	2.72	-1.14	96.95	128.44	162.90	158.38	80.86	-0.112	-0.111
459.480	25.22	365.99	-2.988	2.012	10.290	11.567	13.90	-139.19	59.23	-45.73	-7.43	-7.48	3.04	-1.30	96.52	128.36	162.84	158.30	80.87	-0.110	-0.109
459.500	25.21	366.42	-2.987	2.016	10.291	11.546	13.90	-139.65	55.71	-44.90	-12.15	-13.78	3.11	-1.24	97.09	128.46	162.79	158.15	80.87	-0.109	-0.108
459.520	25.21	366.78	-2.990	2.006	10.292	11.536	13.90	-140.38	55.40	-47.66	-12.79	-14.99	2.95	-1.16	97.16	128.41	162.67	158.04	80.85	-0.108	-0.107
459.540	25.18	367.09	-2.983	2.020	10.289	11.513	13.90	-146.85	62.29	-51.44	-11.11	-20.84	2.86	-1.21	97.34	128.44	162.67	158.07	80.89	-0.106	-0.105
459.560	25.10	367.56	-2.987	2.010	10.290	11.460	13.92	-152.05	68.05	-57.27	-5.55	-26.23	2.66	-1.19	97.65	128.36	162.64	158.02	80.86	-0.102	-0.101
459.580	25.02	368.11	-2.988	2.012	10.289	11.406	13.91	-153.46	71.66	-61.62	2.42	-24.16	2.49	-1.16	97.80	128.31	162.56	158.10	80.89	-0.098	-0.097
459.600	24.96	368.69	-2.987	2.018	10.289	11.364	13.90	-150.04	72.69	-60.30	5.44	-15.99	2.49	-1.21	97.90	128.28	162.56	158.17	80.86	-0.095	-0.093
459.620	24.94	369.28	-2.984	2.012	10.288	11.334	13.92	-141.18	70.62	-54.75	-0.87	-7.13	2.58	-1.29	98.29	128.28	162.47	158.12	80.88	-0.092	-0.091
459.640	24.91	369.86	-2.990	2.012	10.289	11.302	13.93	-136.63	69.15	-49.96	-6.93	-8.54	2.73	-1.38	97.87	128.20	162.36	158.04	80.87	-0.090	-0.088
459.660	24.89	370.14	-2.986	2.010	10.289	11.288	13.92	-137.30	69.90	-49.05	-7.96	-15.35	2.80	-1.43	97.34	128.15	162.28	157.89	80.86	-0.089	-0.087
459.680	24.88	370.33	-2.990	2.010	10.288	11.276	13.92	-141.06	71.85	-51.15	-7.03	-17.85	2.76	-1.40	97.58	128.15	162.22	157.86	80.89	-0.088	-0.086
459.700	24.85	370.65	-2.990	2.012	10.288	11.253	13.90	-149.56	76.08	-51.97	-7.98	-21.82	2.88	-1.46	97.41	128.12	162.13	157.81	80.85	-0.086	-0.084
459.720	24.82	371.00	-2.990	2.012	10.289	11.231	13.93	-152.93	80.37	-54.18	-5.80	-26.31	2.82	-1.48	97.41	128.07	162.10	157.84	80.89	-0.084	-0.083
459.740	24.79	371.62	-2.988	2.015	10.289	11.196	13.94	-147.94	82.89	-58.92	2.99	-25.02	2.51	-1.41	97.20	127.99	161.99	157.84	80.86	-0.081	-0.080
459.760	24.76	372.33	-2.987	2.012	10.289	11.162	13.95	-140.83	83.46	-60.45	9.54	-17.28	2.33	-1.38	97.20	127.94	161.91	157.86	80.89	-0.078	-0.077
459.780	24.74	372.99	-2.984	2.013	10.288	11.131	13.95	-129.99	80.39	-54.72	2.72	-5.53	2.38	-1.47	97.16	127.96	161.79	157.81	80.87	-0.076	-0.074
459.800	24.73	373.50	-2.984	2.010	10.289	11.115	13.94	-123.19	75.91	-48.32	-7.67	-4.54	2.55	-1.57	97.09	127.94	161.76	157.73	80.87	-0.074	-0.073
459.820	24.77	373.97	-2.987	2.022	10.288	11.117	13.95	-124.95	74.03	-46.26	-10.09	-13.13	2.70	-1.60	97.76	127.94	161.68	157.52	80.88	-0.075	-0.073
459.840	24.79	374.32	-2.990	2.010	10.290	11.117	13.95	-129.74	76.09	-48.92	-7.57	-16.43	2.65	-1.56	97.55	127.83	161.54	157.39	80.86	-0.074	-0.073
459.860	24.78	374.83	-2.986	2.010	10.290	11.096	13.95	-135.43	82.60	-52.53	-6.85	-18.93	2.58	-1.57	97.73	127.81	161.42	157.34	80.89	-0.073	-0.072
459.880	24.76	375.41	-2.990	2.007	10.290	11.071	13.97	-139.17	88.04	-55.69	-4.50	-24.77	2.50	-1.58	97.73	127.75	161.40	157.29	80.85	-0.071	-0.069
459.900	24.77	376.43	-2.986	2.016	10.289	11.045	13.97	-137.14	91.28	-59.76	3.71	-24.63	2.30	-1.53	97.97	127.73	161.34	157.37	80.89	-0.068	-0.067
459.920	24.80	377.29	-2.987	2.013	10.290	11.033	13.98	-133.23	91.98	-60.50	9.20	-18.08	2.20	-1.52	98.04	127.70	161.20	157.39	80.86	-0.067	-0.066
459.940	24.85	378.15	-2.988	2.010	10.291	11.028	13.96	-128.34	90.01	-58.00	4.41	-10.41	2.21	-1.55	98.08	127.67	161.14	157.34	80.89	-0.067	-0.066
459.960	24.90	379.13	-2.990	2.010	10.289	11.023	13.96	-121.24	85.48	-50.55	-4.45	-9.08	2.40	-1.69	98.04	127.60	161.03	157.24	80.87	-0.067	-0.065
459.980	24.93	379.79	-2.988	2.013	10.292	11.019	13.97	-117.55	79.67	-45.95	-8.21	-16.54	2.56	-1.73	97.97	127.62	160.91	157.05	80.86	-0.066	-0.065
460.000	24.98	380.42	-2.988	2.012	10.290	11.020	13.97	-119.05	79.59	-47.83	-7.11	-20.19	2.49	-1.66	97.80	127.49	160.80	156.92	80.89	-0.066	-0.065
460.020	25.00	380.89	-2.983	2.013	10.290	11.014	13.97	-123.02	85.32	-51.95	-8.35	-19.33	2.37	-1.64	97.69	127.52	160.77	156.82	80.85	-0.066	-0.065
460.040	25.03	381.47	-2.986	2.010	10.291	11.014	13.97	-132.05	94.22	-55.80	-3.59	-25.83	2.37	-1.69	97.69	127.46	160.69	156.87	80.89	-0.066	-0.065
460.060	25.09	382.33	-2.990	2.010	10.291	11.012	13.96	-136.80	99.38	-58.88	6.20	-28.21	2.32	-1.69	97.51	127.52	160.63	156.87	80.85	-0.065	-0.064
460.080	25.16	383.27	-2.988	2.010	10.291	11.019	13.97	-131.67	97.76	-56.52	8.01	-17.21	2.33	-1.73	97.51	127.41	160.57	156.90	80.89	-0.066	-0.065
460.100	25.22	384.29	-2.984	2.015	10.290	11.013	13.98	-124.04	91.55	-50.63	-0.81	-7.60	2.45	-1.81	97.27	127.38	160.55	156.79	80.87	-0.066	-0.064
460.120	25.24	385.26	-2.990	2.010	10.291	10.996	13.97	-116.00	85.01	-46.91	-8.24	-5.69	2.47	-1.81	97.41	127.38	160.38	156.66	80.87	-0.064	-0.063
460.140	25.28	386.04	-2.990	2.013	10.290	10.992	13.98	-112.76	83.09	-46.35	-8.11	-10.68	2.43	-1.79	96.77	127.36	160.29	156.48	80.88	-0.064	-0.063
460.160	25.32	386.59	-2.981	2.012	10.291	10.993	13.97	-119.85	85.64	-47.39	-7.49	-20.74	2.53	-1.81	97.12	127.38	160.18	156.35	80.86	-0.064	-0.063
460.180	25.33	387.22	-2.990	2.016	10.292	10.981	13.98	-127.64	89.48	-51.19	-7.79	-27.57	2.49	-1.75	97.02	127.36	160.12	156.27	80.89	-0.063	-0.062
460.200	25.34	387.84	-2.987	2.015	10.291	10.965	13.98	-129.71	93.40	-55.51	-3.47	-28.42	2.34	-1.68	96.77	127.41	159.98	156.24	80.86	-0.061	-0.060
460.220	25.32	388.66	-2.990	2.012	10.291	10.933	13.98	-126.53	98.08	-58.19	5.17	-21.53	2.17	-1.69	97.02	127.31	159.92	156.30	80.90	-0.059	-0.058
460.240	25.31	389.29	-2.990	2.013	10.290	10.913	13.98	-117.21	98.17	-56.51	7.65	-11.68	2.07	-1.74	96.84	127.31	159.86	156.22	80.86	-0.057	-0.056
460.260	25.32	390.07	-2.987	2.010	10.291	10.893	13.97	-110.64	93.58	-50.82	1.15	-8.65	2.18	-1.84	96.77	127.28	159.78	156.11	80.88	-0.055	-0.054
460.280	25.32	390.62	-2.986	2.006	10.291	10.878	13.98	-106.31	87.92	-45.60	-7.74	-11.77	2.33	-1.93	96.77	127.28	159.69	155.90	80.86	-0.054	-0.053
460.300	25.30	390.97	-2.988	2.016	10.289	10.860	13.98	-105.09	85.49	-45.73	-10.93	-16.74	2.30	-1.87	96.74	127.31	159.58	155.70	80.86	-0.053	-0.051
460.320	25.26	391.20	-2.986	2.007	10.291	10.838	13.95	-109.90	91.87	-48.37	-10.63	-20.64	2.27	-1.90	96.88	127.25	159.55	155.62	80.89	-0.051	-0.049
460.340	25.23	391.48	-2.988	2.012	10.289	10.817	13.97	-113.51	101.50	-52.92	-6.64	-23.65	2.15	-1.92	97.30	127.25	159.41	155.54	80.86	-0.049	-0.048
460.360	25.20	391.67	-3.000	2.012	10.288	10.797	13.96	-112.47	106.35	-56.78	0.86	-26.25	1.98	-1.87	97.23	127.23	159.38	155.54	80.89	-0.047	-0.046
460.380	25.17	392.02	-2.988	2.009	10.289	10.775	13.96	-110.97	108.36	-59.20	7.33	-22.97	1.87	-1.83	97.34	127.23	159.30	155.54	80.85	-0.045	-0.044
460.400	25.15	392.22	-2.984	2.009	10.290	10.761	13.96	-102.14	104.84	-57.28	4.70	-11.93	1.78	-1.83	97.62	127.23	159.21	155.49	80.89	-0.044	-0.043
460.420	25.13	392.38	-2.981	2.015	10.288	10.750	13.97	-95.46	98.13	-50.60	-2.99	-10.25	1.89	-1.94	97.73	127.15	159.13	155.38	80.86	-0.043	-0.042
460.440	25.12	392.45	-2.990	2.010	10.287	10.743	13.98	-93.07	94.11	-46.48	-5.71	-16.71	2.00	-2.02	97.76	127.17	159.01	155.17	80.87	-0.042	-0.041
460.460	25.11	392.26	-2.987	2.012	10.287	10.742	13.95	-91.86	94.01	-48.34	-4.62	-20.77	1.90	-1.94	97.69	127.17	158.93	154.99	80.88	-0.042	-0.041
460.480	25.11	392.18	-2.990	2.013	10.287	10.745	13.97	-96.15	98.02	-52.59	-5.50	-24.44	1.83	-1.86	97.41	127.04	158.82	154.89	80.86	-0.043	-0.041
460.500	25.10	392.10	-2.984	2.013	10.287	10.744	13.96	-100.00	106.71	-55.98	-3.76	-27.66	1.79	-1.91	97.44	127.07	158.76	154.86	80.89	-0.043	-0.041
460.520	25.04	392.38	-2.988	2.010	10.288	10.710	13.97	-97.71	115.73	-58.36	5.72	-28.01	1.67	-1.98	97.37	126.99	158.73	154.84	80.86	-0.039	-0.038
460.540	24.97	392.77	-2.984	2.012	10.288	10.669	13.96	-87.99	117.61	-58.12	12.77	-22.64	1.51	-2.02	97.30	126.96	158.70	154.76	80.89	-0.036	-0.034
460.560	24.92	393.27	-2.971	2.009	10.288	10.637	13.98	-72.84	110.43	-54.21	7.14	-10.48	1.34	-2.04	97.23	126.94	158.62	154.63	80.86	-0.033	-0.031
460.580	24.90	393.82	-2.990	2.012	10.287	10.612	13.97	-61.27	99.55	-48.91	-3.80	-7.55	1.25	-2.04	97.16	126.86	158.56	154.44	80.88	-0.031	-0.029
460.600	24.89	394.33	-2.990	2.010	10.288	10.593	13.97	-58.54	92.81	-47.89	-6.58	-16.48	1.22	-1.94	97.05	126.86	158.50	154.24	80.88	-0.029	-0.027
460.620	24.88	394.92	-2.988	2.007	10.289	10.575	13.98	-54.56	96.85	-50.97	-0.66	-19.71	1.07	-1.90	97.05	126.83	158.45	154.08	80.86	-0.027	-0.026
460.640	24.86	395.38	-2.986	2.013	10.287	10.553	13.98	-52.92	107.20	-54.58	2.10	-24.86	0.97	-1.96	97.27	126.81	158.39	153.90	80.89	-0.025	-0.024
460.660	24.82	396.05	-2.987	2.010	10.287	10.519	13.99	-52.93	115.91	-58.70	4.44	-30.70	0.90	-1.97	97.41	126.83	158.33	153.77	80.85	-0.022	-0.021
460.680	24.79	396.95	-2.981	2.007	10.289	10.483	13.97	-44.80	118.99	-61.44	8.81	-24.22	0.73	-1.94	97.41	126.70	158.33	153.69	80.89	-0.019	-0.017
460.700	24.78	397.73	-2.990	2.009	10.289	10.455	13.97	-35.57	117.04	-59.18	10.77	-15.17	0.60	-1.98	97.69	126.67	158.19	153.56	80.85	-0.016	-0.015
460.720	24.77	398.51	-2.987	2.010	10.290	10.431	13.96	-28.48	109.29	-52.81	4.46	-10.20	0.54	-2.07	97.73	126.67	158.19	153.40	80.89	-0.014	-0.012
460.740	24.76	399.37	-2.986	2.018	10.288	10.407	13.98	-21.78	99.20	-47.67	-3.57	-9.78	0.46	-2.08	97.62	126.60	158.05	153.19	80.87	-0.011	-0.010
460.760	24.75	400.07	-2.988	2.019	10.288	10.383	13.98	-19.02	94.57	-49.75	-6.10	-16.79	0.38	-1.90	97.58	126.62	157.96	152.98	80.88	-0.009	-0.008
460.780	24.73	400.86	-2.990	2.010	10.289	10.354	13.97	-12.23	99.22	-52.95	-6.14	-20.97	0.23	-1.87	97.55	126.57	157.82	152.83	80.88	-0.006	-0.005
460.800	24.71	401.72	-2.987	2.009	10.288	10.323	13.97	-3.68	106.89	-54.42	-2.03	-24.91	0.07	-1.96	97.48	126.54	157.74	152.64	80.86	-0.003	-0.002
460.820	24.69	402.61	-2.990	2.012	10.289	10.293	13.97	0.30	113.85	-57.11	5.97	-29.85	-0.01	-1.99	97.44	126.49	157.68	152.59	80.89	0.000	0.001
460.840	24.69	403.44	-2.990	2.013	10.288	10.272	13.99	8.26	115.61	-58.73	9.26	-20.33	-0.14	-1.97	97.23	126.44	157.60	152.51	80.85	0.002	0.003
460.860	24.71	404.37	-2.990	2.018	10.288	10.258	13.98	16.51	111.14	-53.36	1.92	-7.09	-0.31	-2.08	97.27	126.44	157.51	152.36	80.89	0.003	0.004
460.880	24.76	405.43	-2.988	2.012	10.290	10.252	13.96	14.50	103.65	-48.23	-6.29	-8.40	-0.30	-2.15	97.23	126.44	157.45	152.15	80.85	0.004	0.005
460.900	24.80	406.72	-2.986	2.018	10.289	10.233	13.96	16.33	97.90	-45.88	-9.90	-13.62	-0.36	-2.13	97.12	126.46	157.34	151.97	80.88	0.005	0.007
460.920	24.83	408.05	-2.990	2.012	10.289	10.212	13.97	24.87	98.59	-47.72	-10.18	-18.25	-0.52	-2.07	97.02	126.49	157.23	151.76	80.86	0.008	0.009
460.940	24.85	409.26	-2.990	2.006	10.289	10.192	13.96	35.63	104.64	-51.51	-8.49	-22.60	-0.69	-2.03	96.59	126.36	157.14	151.68	80.86	0.009	0.011
460.960	24.85	410.55	-2.988	2.015	10.289	10.160	13.97	44.17	109.41	-56.25	-3.80	-24.85	-0.79	-1.94	96.95	126.46	157.06	151.57	80.87	0.013	0.014
460.980	24.86	411.64	-2.987	2.010	10.290	10.135	13.95	47.43	108.80	-59.24	3.10	-23.84	-0.80	-1.84	96.74	126.46	157.06	151.50	80.84	0.015	0.017
461.000	24.87	412.70	-2.987	2.019	10.290	10.116	13.96	51.14	102.88	-56.20	1.48	-14.06	-0.91	-1.83	96.88	126.44	157.00	151.31	80.87	0.017	0.018
461.020	24.86	413.75	-2.988	2.004	10.290	10.085	13.97	54.75	94.92	-49.89	-8.18	-5.45	-1.10	-1.90	96.59	126.52	156.92	151.18	80.83	0.020	0.022
461.040	24.84	414.96	-2.987	2.012	10.289	10.049	13.97	54.82	89.76	-46.97	-13.67	-9.87	-1.17	-1.91	96.88	126.41	156.83	150.97	80.86	0.024	0.025
461.060	24.85	416.10	-2.990	2.012	10.290	10.025	13.97	60.60	90.38	-47.91	-14.61	-15.98	-1.26	-1.89	96.81	126.38	156.75	150.79	80.83	0.026	0.028
461.080	24.86	417.23	-2.984	2.015	10.289	10.002	13.96	68.07	95.59	-51.38	-13.40	-22.78	-1.32	-1.86	96.70	126.38	156.63	150.61	80.84	0.029	0.030
461.100	24.89	418.25	-2.987	2.007	10.289	9.990	13.97	70.97	98.69	-57.68	-5.63	-29.84	-1.23	-1.71	96.70	126.36	156.63	150.56	80.84	0.030	0.031
461.120	24.91	419.15	-2.986	2.010	10.290	9.973	13.98	76.50	98.06	-61.65	1.33	-23.74	-1.24	-1.59	96.59	126.36	156.55	150.43	80.82	0.032	0.033
